,Unnamed: 0,0,Dataset,Epsilon,Network,Image,Result,TotalTime,Unnamed: 0.1,Verifier,instance,solved_bool,solved,score
6592,6317,,mnist,0.012,N1,MNIST_P79_N1,unsat,41.839,1917.0,verinet,MNIST_P79_N1 N1 0.012,True,1,1
6593,6316,,mnist,0.012,N36,MNIST_P81_N36,unsat,49.4378,1916.0,verinet,MNIST_P81_N36 N36 0.012,True,1,1
6594,6312,,mnist,0.012,N46,MNIST_P31_N46,unsat,51.6986,1912.0,verinet,MNIST_P31_N46 N46 0.012,True,1,1
6595,6306,,mnist,0.012,N31,MNIST_P16_N31,unsat,49.791,1906.0,verinet,MNIST_P16_N31 N31 0.012,True,1,1
6596,6303,,mnist,0.012,N11,MNIST_P54_N11,unsat,42.9317,1903.0,verinet,MNIST_P54_N11 N11 0.012,True,1,1
6597,6302,,mnist,0.012,N7,MNIST_P83_N7,unsat,43.589,1902.0,verinet,MNIST_P83_N7 N7 0.012,True,1,1
6598,6223,,mnist,0.012,N23,MNIST_P38_N23,unsat,45.9254,1823.0,verinet,MNIST_P38_N23 N23 0.012,True,1,1
6599,6221,,mnist,0.012,N7,MNIST_P11_N7,unsat,48.1904,1821.0,verinet,MNIST_P11_N7 N7 0.012,True,1,1
6600,6220,,mnist,0.012,N24,MNIST_P93_N24,sat,17.1467,1820.0,verinet,MNIST_P93_N24 N24 0.012,True,1,1
6601,6155,,mnist,0.012,N9,MNIST_P41_N9,unsat,88.1298,1755.0,verinet,MNIST_P41_N9 N9 0.012,True,1,1
6602,6174,,mnist,0.012,N44,MNIST_P11_N44,unsat,60.9304,1774.0,verinet,MNIST_P11_N44 N44 0.012,True,1,1
6603,6173,,mnist,0.012,N29,MNIST_P64_N29,unsat,60.3302,1773.0,verinet,MNIST_P64_N29 N29 0.012,True,1,1
6604,6171,,mnist,0.012,N13,MNIST_P60_N13,unsat,59.0795,1771.0,verinet,MNIST_P60_N13 N13 0.012,True,1,1
6605,6166,,mnist,0.012,N23,MNIST_P84_N23,unsat,60.4078,1766.0,verinet,MNIST_P84_N23 N23 0.012,True,1,1
6606,6165,,mnist,0.012,N45,MNIST_P58_N45,unsat,57.4831,1765.0,verinet,MNIST_P58_N45 N45 0.012,True,1,1
6607,6162,,mnist,0.012,N23,MNIST_P39_N23,unsat,79.5926,1762.0,verinet,MNIST_P39_N23 N23 0.012,True,1,1
6608,6161,,mnist,0.012,N36,MNIST_P4_N36,unsat,84.6245,1761.0,verinet,MNIST_P4_N36 N36 0.012,True,1,1
6609,6160,,mnist,0.012,N11,MNIST_P13_N11,unsat,78.6581,1760.0,verinet,MNIST_P13_N11 N11 0.012,True,1,1
6610,6157,,mnist,0.012,N41,MNIST_P57_N41,unsat,156.1889,1757.0,verinet,MNIST_P57_N41 N41 0.012,True,1,1
6611,6156,,mnist,0.012,N2,MNIST_P13_N2,unsat,103.058,1756.0,verinet,MNIST_P13_N2 N2 0.012,True,1,1
6612,6154,,mnist,0.012,N10,MNIST_P35_N10,unsat,78.3254,1754.0,verinet,MNIST_P35_N10 N10 0.012,True,1,1
