,Unnamed: 0,0,Dataset,Epsilon,Network,Image,Result,TotalTime,Unnamed: 0.1,Verifier,instance,solved_bool,solved,score
126,6396,,mnist,0.012,N19,MNIST_P77_N19,unsat,50.9016,1996.0,verinet,MNIST_P77_N19 N19 0.012,True,1,1
127,6389,,mnist,0.012,N22,MNIST_P43_N22,unsat,60.8548,1989.0,verinet,MNIST_P43_N22 N22 0.012,True,1,1
128,6382,,mnist,0.012,N12,MNIST_P86_N12,unsat,59.2061,1982.0,verinet,MNIST_P86_N12 N12 0.012,True,1,1
129,6370,,mnist,0.012,N21,MNIST_P32_N21,unsat,50.966,1970.0,verinet,MNIST_P32_N21 N21 0.012,True,1,1
130,6364,,mnist,0.012,N21,MNIST_P30_N21,unsat,52.8156,1964.0,verinet,MNIST_P30_N21 N21 0.012,True,1,1
131,6323,,mnist,0.012,N19,MNIST_P60_N19,unsat,49.0823,1923.0,verinet,MNIST_P60_N19 N19 0.012,True,1,1
132,6304,,mnist,0.012,N22,MNIST_P58_N22,unsat,59.777,1904.0,verinet,MNIST_P58_N22 N22 0.012,True,1,1
133,6287,,mnist,0.012,N4,MNIST_P73_N4,unsat,50.3833,1887.0,verinet,MNIST_P73_N4 N4 0.012,True,1,1
134,6509,,mnist,0.012,N22,MNIST_P38_N22,unsat,60.032,2109.0,verinet,MNIST_P38_N22 N22 0.012,True,1,1
135,6529,,mnist,0.012,N19,MNIST_P99_N19,unsat,52.488,2129.0,verinet,MNIST_P99_N19 N19 0.012,True,1,1
136,6278,,mnist,0.012,N21,MNIST_P42_N21,unsat,50.7779,1878.0,verinet,MNIST_P42_N21 N21 0.012,True,1,1
137,6530,,mnist,0.012,N33,MNIST_P30_N33,unsat,58.9546,2130.0,verinet,MNIST_P30_N33 N33 0.012,True,1,1
138,6695,,mnist,0.012,N22,MNIST_P1_N22,unsat,59.5623,2295.0,verinet,MNIST_P1_N22 N22 0.012,True,1,1
139,6685,,mnist,0.012,N4,MNIST_P84_N4,unsat,53.3982,2285.0,verinet,MNIST_P84_N4 N4 0.012,True,1,1
140,6679,,mnist,0.012,N12,MNIST_P7_N12,unsat,59.6286,2279.0,verinet,MNIST_P7_N12 N12 0.012,True,1,1
141,6671,,mnist,0.012,N33,MNIST_P66_N33,unsat,61.2618,2271.0,verinet,MNIST_P66_N33 N33 0.012,True,1,1
142,6656,,mnist,0.012,N12,MNIST_P17_N12,unsat,58.7111,2256.0,verinet,MNIST_P17_N12 N12 0.012,True,1,1
143,6638,,mnist,0.012,N4,MNIST_P94_N4,unsat,53.4563,2238.0,verinet,MNIST_P94_N4 N4 0.012,True,1,1
144,6631,,mnist,0.012,N21,MNIST_P11_N21,unsat,50.6855,2231.0,verinet,MNIST_P11_N21 N21 0.012,True,1,1
145,6626,,mnist,0.012,N19,MNIST_P25_N19,unsat,49.8975,2226.0,verinet,MNIST_P25_N19 N19 0.012,True,1,1
146,6621,,mnist,0.012,N4,MNIST_P98_N4,unsat,50.6249,2221.0,verinet,MNIST_P98_N4 N4 0.012,True,1,1
147,6610,,mnist,0.012,N22,MNIST_P60_N22,unsat,59.2136,2210.0,verinet,MNIST_P60_N22 N22 0.012,True,1,1
148,6609,,mnist,0.012,N4,MNIST_P23_N4,unsat,51.3655,2209.0,verinet,MNIST_P23_N4 N4 0.012,True,1,1
149,6606,,mnist,0.012,N12,MNIST_P22_N12,unsat,60.5614,2206.0,verinet,MNIST_P22_N12 N12 0.012,True,1,1
150,6597,,mnist,0.012,N22,MNIST_P55_N22,unsat,59.7641,2197.0,verinet,MNIST_P55_N22 N22 0.012,True,1,1
151,6592,,mnist,0.012,N22,MNIST_P87_N22,unsat,58.9183,2192.0,verinet,MNIST_P87_N22 N22 0.012,True,1,1
152,6587,,mnist,0.012,N33,MNIST_P39_N33,unsat,57.6679,2187.0,verinet,MNIST_P39_N33 N33 0.012,True,1,1
153,6582,,mnist,0.012,N4,MNIST_P65_N4,unsat,52.1774,2182.0,verinet,MNIST_P65_N4 N4 0.012,True,1,1
154,6580,,mnist,0.012,N22,MNIST_P75_N22,unsat,58.6547,2180.0,verinet,MNIST_P75_N22 N22 0.012,True,1,1
155,6578,,mnist,0.012,N33,MNIST_P56_N33,unsat,59.8931,2178.0,verinet,MNIST_P56_N33 N33 0.012,True,1,1
156,6576,,mnist,0.012,N4,MNIST_P22_N4,unsat,50.9262,2176.0,verinet,MNIST_P22_N4 N4 0.012,True,1,1
157,6569,,mnist,0.012,N12,MNIST_P52_N12,unsat,60.5618,2169.0,verinet,MNIST_P52_N12 N12 0.012,True,1,1
158,6561,,mnist,0.012,N22,MNIST_P3_N22,unsat,60.8071,2161.0,verinet,MNIST_P3_N22 N22 0.012,True,1,1
159,6542,,mnist,0.012,N21,MNIST_P36_N21,unsat,51.9157,2142.0,verinet,MNIST_P36_N21 N21 0.012,True,1,1
160,6540,,mnist,0.012,N21,MNIST_P1_N21,unsat,51.7167,2140.0,verinet,MNIST_P1_N21 N21 0.012,True,1,1
161,6282,,mnist,0.012,N21,MNIST_P90_N21,unsat,50.8162,1882.0,verinet,MNIST_P90_N21 N21 0.012,True,1,1
162,6276,,mnist,0.012,N12,MNIST_P16_N12,unsat,59.0219,1876.0,verinet,MNIST_P16_N12 N12 0.012,True,1,1
163,5794,,mnist,0.012,N4,MNIST_P31_N4,unsat,51.3898,1394.0,verinet,MNIST_P31_N4 N4 0.012,True,1,1
164,6016,,mnist,0.012,N33,MNIST_P13_N33,unsat,82.4524,1616.0,verinet,MNIST_P13_N33 N33 0.012,True,1,1
165,6009,,mnist,0.012,N33,MNIST_P93_N33,unsat,86.8863,1609.0,verinet,MNIST_P93_N33 N33 0.012,True,1,1
166,6001,,mnist,0.012,N4,MNIST_P16_N4,unsat,50.6205,1601.0,verinet,MNIST_P16_N4 N4 0.012,True,1,1
167,5996,,mnist,0.012,N22,MNIST_P31_N22,unsat,60.4385,1596.0,verinet,MNIST_P31_N22 N22 0.012,True,1,1
168,5995,,mnist,0.012,N12,MNIST_P18_N12,unsat,62.2374,1595.0,verinet,MNIST_P18_N12 N12 0.012,True,1,1
