,Unnamed: 0,0,Dataset,Epsilon,Network,Image,Result,TotalTime,Unnamed: 0.1,Verifier,instance,solved_bool,solved,score
4167,8365,,mnist,0.012,N49,MNIST_P85_N49,unsat,60.1921,3965.0,verinet,MNIST_P85_N49 N49 0.012,True,1,1
4168,8366,,mnist,0.012,N48,MNIST_P2_N48,unsat,60.7345,3966.0,verinet,MNIST_P2_N48 N48 0.012,True,1,1
4169,8382,,mnist,0.012,N49,MNIST_P14_N49,unsat,58.925,3982.0,verinet,MNIST_P14_N49 N49 0.012,True,1,1
4170,8403,,mnist,0.012,N48,MNIST_P17_N48,unsat,58.7323,4003.0,verinet,MNIST_P17_N48 N48 0.012,True,1,1
4171,8386,,mnist,0.012,N14,MNIST_P7_N14,unsat,60.2874,3986.0,verinet,MNIST_P7_N14 N14 0.012,True,1,1
4172,8387,,mnist,0.012,N14,MNIST_P18_N14,unsat,61.1426,3987.0,verinet,MNIST_P18_N14 N14 0.012,True,1,1
4173,8392,,mnist,0.012,N48,MNIST_P49_N48,unsat,58.5702,3992.0,verinet,MNIST_P49_N48 N48 0.012,True,1,1
4174,8393,,mnist,0.012,N18,MNIST_P50_N18,unsat,53.1911,3993.0,verinet,MNIST_P50_N18 N18 0.012,True,1,1
4175,8396,,mnist,0.012,N49,MNIST_P26_N49,unsat,59.7676,3996.0,verinet,MNIST_P26_N49 N49 0.012,True,1,1
4176,8398,,mnist,0.012,N15,MNIST_P54_N15,unsat,50.006,3998.0,verinet,MNIST_P54_N15 N15 0.012,True,1,1
7691,25770,,mnist,0.012,N14,MNIST_P5_N14,outofmemory,3600.0,3770.0,marabou,MNIST_P5_N14 N14 0.012,False,0,0
7692,25873,,mnist,0.012,N14,MNIST_P41_N14,outofmemory,3600.0,3873.0,marabou,MNIST_P41_N14 N14 0.012,False,0,0
7693,25860,,mnist,0.012,N15,MNIST_P60_N15,timeout,3600.0,3860.0,marabou,MNIST_P60_N15 N15 0.012,False,0,0
7694,25854,,mnist,0.012,N15,MNIST_P9_N15,timeout,3600.0,3854.0,marabou,MNIST_P9_N15 N15 0.012,False,0,0
7695,25839,,mnist,0.012,N14,MNIST_P53_N14,outofmemory,3600.0,3839.0,marabou,MNIST_P53_N14 N14 0.012,False,0,0
7696,25838,,mnist,0.012,N48,MNIST_P95_N48,outofmemory,3600.0,3838.0,marabou,MNIST_P95_N48 N48 0.012,False,0,0
7697,25837,,mnist,0.012,N18,MNIST_P8_N18,timeout,3600.0,3837.0,marabou,MNIST_P8_N18 N18 0.012,False,0,0
7698,25829,,mnist,0.012,N49,MNIST_P24_N49,outofmemory,3600.0,3829.0,marabou,MNIST_P24_N49 N49 0.012,False,0,0
7699,25824,,mnist,0.012,N48,MNIST_P7_N48,outofmemory,3600.0,3824.0,marabou,MNIST_P7_N48 N48 0.012,False,0,0
7700,25822,,mnist,0.012,N49,MNIST_P84_N49,outofmemory,3600.0,3822.0,marabou,MNIST_P84_N49 N49 0.012,False,0,0
7701,25821,,mnist,0.012,N49,MNIST_P21_N49,outofmemory,3600.0,3821.0,marabou,MNIST_P21_N49 N49 0.012,False,0,0
7702,25818,,mnist,0.012,N14,MNIST_P81_N14,outofmemory,3600.0,3818.0,marabou,MNIST_P81_N14 N14 0.012,False,0,0
7703,25816,,mnist,0.012,N48,MNIST_P38_N48,outofmemory,3600.0,3816.0,marabou,MNIST_P38_N48 N48 0.012,False,0,0
7704,25786,,mnist,0.012,N49,MNIST_P38_N49,outofmemory,3600.0,3786.0,marabou,MNIST_P38_N49 N49 0.012,False,0,0
7705,25773,,mnist,0.012,N15,MNIST_P34_N15,timeout,3600.0,3773.0,marabou,MNIST_P34_N15 N15 0.012,False,0,0
7706,25768,,mnist,0.012,N48,MNIST_P60_N48,outofmemory,3600.0,3768.0,marabou,MNIST_P60_N48 N48 0.012,False,0,0
7707,25628,,mnist,0.012,N48,MNIST_P52_N48,outofmemory,3600.0,3628.0,marabou,MNIST_P52_N48 N48 0.012,False,0,0
7708,25767,,mnist,0.012,N49,MNIST_P52_N49,outofmemory,3600.0,3767.0,marabou,MNIST_P52_N49 N49 0.012,False,0,0
7709,25765,,mnist,0.012,N48,MNIST_P84_N48,outofmemory,3600.0,3765.0,marabou,MNIST_P84_N48 N48 0.012,False,0,0
7710,25757,,mnist,0.012,N49,MNIST_P23_N49,outofmemory,3600.0,3757.0,marabou,MNIST_P23_N49 N49 0.012,False,0,0
7711,25754,,mnist,0.012,N15,MNIST_P4_N15,timeout,3600.0,3754.0,marabou,MNIST_P4_N15 N15 0.012,False,0,0
7712,25726,,mnist,0.012,N15,MNIST_P50_N15,timeout,3600.0,3726.0,marabou,MNIST_P50_N15 N15 0.012,False,0,0
7713,25723,,mnist,0.012,N14,MNIST_P9_N14,outofmemory,3600.0,3723.0,marabou,MNIST_P9_N14 N14 0.012,False,0,0
7714,25720,,mnist,0.012,N18,MNIST_P60_N18,timeout,3600.0,3720.0,marabou,MNIST_P60_N18 N18 0.012,False,0,0
7715,25709,,mnist,0.012,N15,MNIST_P22_N15,timeout,3600.0,3709.0,marabou,MNIST_P22_N15 N15 0.012,False,0,0
7716,25699,,mnist,0.012,N14,MNIST_P65_N14,outofmemory,3600.0,3699.0,marabou,MNIST_P65_N14 N14 0.012,False,0,0
7717,25693,,mnist,0.012,N48,MNIST_P46_N48,outofmemory,3600.0,3693.0,marabou,MNIST_P46_N48 N48 0.012,False,0,0
7718,25674,,mnist,0.012,N48,MNIST_P17_N48,outofmemory,3600.0,3674.0,marabou,MNIST_P17_N48 N48 0.012,False,0,0
7719,25663,,mnist,0.012,N18,MNIST_P21_N18,timeout,3600.0,3663.0,marabou,MNIST_P21_N18 N18 0.012,False,0,0
7720,25640,,mnist,0.012,N5,MNIST_P69_N5,timeout,3600.0,3640.0,marabou,MNIST_P69_N5 N5 0.012,False,0,0
7721,25633,,mnist,0.012,N5,MNIST_P70_N5,timeout,3600.0,3633.0,marabou,MNIST_P70_N5 N5 0.012,False,0,0
7722,25877,,mnist,0.012,N49,MNIST_P39_N49,outofmemory,3600.0,3877.0,marabou,MNIST_P39_N49 N49 0.012,False,0,0
7723,25882,,mnist,0.012,N15,MNIST_P6_N15,timeout,3600.0,3882.0,marabou,MNIST_P6_N15 N15 0.012,False,0,0
7724,25893,,mnist,0.012,N48,MNIST_P29_N48,outofmemory,3600.0,3893.0,marabou,MNIST_P29_N48 N48 0.012,False,0,0
7725,25895,,mnist,0.012,N49,MNIST_P29_N49,outofmemory,3600.0,3895.0,marabou,MNIST_P29_N49 N49 0.012,False,0,0
7726,26145,,mnist,0.012,N49,MNIST_P42_N49,outofmemory,3600.0,4145.0,marabou,MNIST_P42_N49 N49 0.012,False,0,0
7727,26122,,mnist,0.012,N48,MNIST_P15_N48,outofmemory,3600.0,4122.0,marabou,MNIST_P15_N48 N48 0.012,False,0,0
7728,26081,,mnist,0.012,N5,MNIST_P44_N5,timeout,3600.0,4081.0,marabou,MNIST_P44_N5 N5 0.012,False,0,0
7729,26079,,mnist,0.012,N14,MNIST_P93_N14,outofmemory,3600.0,4079.0,marabou,MNIST_P93_N14 N14 0.012,False,0,0
7730,26077,,mnist,0.012,N14,MNIST_P84_N14,outofmemory,3600.0,4077.0,marabou,MNIST_P84_N14 N14 0.012,False,0,0
7731,26069,,mnist,0.012,N49,MNIST_P85_N49,outofmemory,3600.0,4069.0,marabou,MNIST_P85_N49 N49 0.012,False,0,0
7732,26064,,mnist,0.012,N14,MNIST_P17_N14,outofmemory,3600.0,4064.0,marabou,MNIST_P17_N14 N14 0.012,False,0,0
7733,26059,,mnist,0.012,N18,MNIST_P94_N18,timeout,3600.0,4059.0,marabou,MNIST_P94_N18 N18 0.012,False,0,0
7734,26051,,mnist,0.012,N18,MNIST_P12_N18,timeout,3600.0,4051.0,marabou,MNIST_P12_N18 N18 0.012,False,0,0
7735,26035,,mnist,0.012,N48,MNIST_P73_N48,outofmemory,3600.0,4035.0,marabou,MNIST_P73_N48 N48 0.012,False,0,0
7736,26032,,mnist,0.012,N18,MNIST_P87_N18,timeout,3600.0,4032.0,marabou,MNIST_P87_N18 N18 0.012,False,0,0
7737,26024,,mnist,0.012,N18,MNIST_P86_N18,timeout,3600.0,4024.0,marabou,MNIST_P86_N18 N18 0.012,False,0,0
7738,26011,,mnist,0.012,N5,MNIST_P72_N5,timeout,3600.0,4011.0,marabou,MNIST_P72_N5 N5 0.012,False,0,0
7739,26004,,mnist,0.012,N49,MNIST_P43_N49,outofmemory,3600.0,4004.0,marabou,MNIST_P43_N49 N49 0.012,False,0,0
7740,26003,,mnist,0.012,N49,MNIST_P65_N49,outofmemory,3600.0,4003.0,marabou,MNIST_P65_N49 N49 0.012,False,0,0
7741,26000,,mnist,0.012,N18,MNIST_P38_N18,timeout,3600.0,4000.0,marabou,MNIST_P38_N18 N18 0.012,False,0,0
7742,25991,,mnist,0.012,N14,MNIST_P71_N14,outofmemory,3600.0,3991.0,marabou,MNIST_P71_N14 N14 0.012,False,0,0
7743,25986,,mnist,0.012,N49,MNIST_P63_N49,outofmemory,3600.0,3986.0,marabou,MNIST_P63_N49 N49 0.012,False,0,0
7744,25981,,mnist,0.012,N15,MNIST_P75_N15,timeout,3600.0,3981.0,marabou,MNIST_P75_N15 N15 0.012,False,0,0
7745,25976,,mnist,0.012,N18,MNIST_P52_N18,timeout,3600.0,3976.0,marabou,MNIST_P52_N18 N18 0.012,False,0,0
7746,25971,,mnist,0.012,N5,MNIST_P96_N5,timeout,3600.0,3971.0,marabou,MNIST_P96_N5 N5 0.012,False,0,0
7747,25964,,mnist,0.012,N18,MNIST_P99_N18,timeout,3600.0,3964.0,marabou,MNIST_P99_N18 N18 0.012,False,0,0
7748,25948,,mnist,0.012,N15,MNIST_P27_N15,timeout,3600.0,3948.0,marabou,MNIST_P27_N15 N15 0.012,False,0,0
7749,25942,,mnist,0.012,N49,MNIST_P14_N49,outofmemory,3600.0,3942.0,marabou,MNIST_P14_N49 N49 0.012,False,0,0
7750,25931,,mnist,0.012,N5,MNIST_P34_N5,timeout,3600.0,3931.0,marabou,MNIST_P34_N5 N5 0.012,False,0,0
7751,25922,,mnist,0.012,N48,MNIST_P33_N48,outofmemory,3600.0,3922.0,marabou,MNIST_P33_N48 N48 0.012,False,0,0
7752,25915,,mnist,0.012,N48,MNIST_P65_N48,outofmemory,3600.0,3915.0,marabou,MNIST_P65_N48 N48 0.012,False,0,0
7753,25899,,mnist,0.012,N18,MNIST_P54_N18,timeout,3600.0,3899.0,marabou,MNIST_P54_N18 N18 0.012,False,0,0
7754,25897,,mnist,0.012,N18,MNIST_P4_N18,timeout,3600.0,3897.0,marabou,MNIST_P4_N18 N18 0.012,False,0,0
7755,25631,,mnist,0.012,N49,MNIST_P36_N49,outofmemory,3600.0,3631.0,marabou,MNIST_P36_N49 N49 0.012,False,0,0
7756,25626,,mnist,0.012,N14,MNIST_P34_N14,outofmemory,3600.0,3626.0,marabou,MNIST_P34_N14 N14 0.012,False,0,0
7757,26165,,mnist,0.012,N5,MNIST_P74_N5,timeout,3600.0,4165.0,marabou,MNIST_P74_N5 N5 0.012,False,0,0
7758,25331,,mnist,0.012,N49,MNIST_P37_N49,outofmemory,3600.0,3331.0,marabou,MNIST_P37_N49 N49 0.012,False,0,0
7759,25441,,mnist,0.012,N48,MNIST_P12_N48,outofmemory,3600.0,3441.0,marabou,MNIST_P12_N48 N48 0.012,False,0,0
7760,25423,,mnist,0.012,N18,MNIST_P57_N18,timeout,3600.0,3423.0,marabou,MNIST_P57_N18 N18 0.012,False,0,0
7761,25422,,mnist,0.012,N5,MNIST_P51_N5,timeout,3600.0,3422.0,marabou,MNIST_P51_N5 N5 0.012,False,0,0
7762,25417,,mnist,0.012,N49,MNIST_P6_N49,outofmemory,3600.0,3417.0,marabou,MNIST_P6_N49 N49 0.012,False,0,0
7763,25406,,mnist,0.012,N18,MNIST_P25_N18,timeout,3600.0,3406.0,marabou,MNIST_P25_N18 N18 0.012,False,0,0
7764,25398,,mnist,0.012,N49,MNIST_P0_N49,outofmemory,3600.0,3398.0,marabou,MNIST_P0_N49 N49 0.012,False,0,0
7765,25383,,mnist,0.012,N48,MNIST_P26_N48,outofmemory,3600.0,3383.0,marabou,MNIST_P26_N48 N48 0.012,False,0,0
7766,25382,,mnist,0.012,N18,MNIST_P89_N18,timeout,3600.0,3382.0,marabou,MNIST_P89_N18 N18 0.012,False,0,0
7767,25371,,mnist,0.012,N49,MNIST_P31_N49,outofmemory,3600.0,3371.0,marabou,MNIST_P31_N49 N49 0.012,False,0,0
7768,25362,,mnist,0.012,N18,MNIST_P32_N18,timeout,3600.0,3362.0,marabou,MNIST_P32_N18 N18 0.012,False,0,0
7769,25356,,mnist,0.012,N15,MNIST_P65_N15,outofmemory,3600.0,3356.0,marabou,MNIST_P65_N15 N15 0.012,False,0,0
7770,25353,,mnist,0.012,N5,MNIST_P58_N5,timeout,3600.0,3353.0,marabou,MNIST_P58_N5 N5 0.012,False,0,0
7771,25349,,mnist,0.012,N14,MNIST_P8_N14,outofmemory,3600.0,3349.0,marabou,MNIST_P8_N14 N14 0.012,False,0,0
7772,25336,,mnist,0.012,N49,MNIST_P96_N49,outofmemory,3600.0,3336.0,marabou,MNIST_P96_N49 N49 0.012,False,0,0
7773,25329,,mnist,0.012,N5,MNIST_P5_N5,timeout,3600.0,3329.0,marabou,MNIST_P5_N5 N5 0.012,False,0,0
7774,25623,,mnist,0.012,N48,MNIST_P3_N48,outofmemory,3600.0,3623.0,marabou,MNIST_P3_N48 N48 0.012,False,0,0
7775,25326,,mnist,0.012,N5,MNIST_P86_N5,timeout,3600.0,3326.0,marabou,MNIST_P86_N5 N5 0.012,False,0,0
7776,25321,,mnist,0.012,N49,MNIST_P17_N49,outofmemory,3600.0,3321.0,marabou,MNIST_P17_N49 N49 0.012,False,0,0
7777,25313,,mnist,0.012,N49,MNIST_P28_N49,outofmemory,3600.0,3313.0,marabou,MNIST_P28_N49 N49 0.012,False,0,0
7778,25309,,mnist,0.012,N15,MNIST_P23_N15,timeout,3600.0,3309.0,marabou,MNIST_P23_N15 N15 0.012,False,0,0
7779,25303,,mnist,0.012,N14,MNIST_P64_N14,outofmemory,3600.0,3303.0,marabou,MNIST_P64_N14 N14 0.012,False,0,0
7780,25298,,mnist,0.012,N14,MNIST_P85_N14,outofmemory,3600.0,3298.0,marabou,MNIST_P85_N14 N14 0.012,False,0,0
7781,25291,,mnist,0.012,N5,MNIST_P6_N5,timeout,3600.0,3291.0,marabou,MNIST_P6_N5 N5 0.012,False,0,0
7782,25289,,mnist,0.012,N15,MNIST_P40_N15,timeout,3600.0,3289.0,marabou,MNIST_P40_N15 N15 0.012,False,0,0
7783,25278,,mnist,0.012,N15,MNIST_P59_N15,timeout,3600.0,3278.0,marabou,MNIST_P59_N15 N15 0.012,False,0,0
7784,25271,,mnist,0.012,N14,MNIST_P55_N14,outofmemory,3600.0,3271.0,marabou,MNIST_P55_N14 N14 0.012,False,0,0
7785,25246,,mnist,0.012,N48,MNIST_P36_N48,outofmemory,3600.0,3246.0,marabou,MNIST_P36_N48 N48 0.012,False,0,0
7786,25243,,mnist,0.012,N49,MNIST_P54_N49,outofmemory,3600.0,3243.0,marabou,MNIST_P54_N49 N49 0.012,False,0,0
7787,25236,,mnist,0.012,N14,MNIST_P88_N14,outofmemory,3600.0,3236.0,marabou,MNIST_P88_N14 N14 0.012,False,0,0
7788,25228,,mnist,0.012,N18,MNIST_P51_N18,timeout,3600.0,3228.0,marabou,MNIST_P51_N18 N18 0.012,False,0,0
7789,25442,,mnist,0.012,N14,MNIST_P31_N14,outofmemory,3600.0,3442.0,marabou,MNIST_P31_N14 N14 0.012,False,0,0
7790,25448,,mnist,0.012,N15,MNIST_P10_N15,timeout,3600.0,3448.0,marabou,MNIST_P10_N15 N15 0.012,False,0,0
7791,25455,,mnist,0.012,N14,MNIST_P62_N14,outofmemory,3600.0,3455.0,marabou,MNIST_P62_N14 N14 0.012,False,0,0
7792,25456,,mnist,0.012,N14,MNIST_P92_N14,outofmemory,3600.0,3456.0,marabou,MNIST_P92_N14 N14 0.012,False,0,0
7793,25619,,mnist,0.012,N15,MNIST_P17_N15,timeout,3600.0,3619.0,marabou,MNIST_P17_N15 N15 0.012,False,0,0
7794,25602,,mnist,0.012,N14,MNIST_P28_N14,outofmemory,3600.0,3602.0,marabou,MNIST_P28_N14 N14 0.012,False,0,0
7795,25601,,mnist,0.012,N49,MNIST_P49_N49,outofmemory,3600.0,3601.0,marabou,MNIST_P49_N49 N49 0.012,False,0,0
7796,25597,,mnist,0.012,N48,MNIST_P20_N48,outofmemory,3600.0,3597.0,marabou,MNIST_P20_N48 N48 0.012,False,0,0
7797,25596,,mnist,0.012,N48,MNIST_P67_N48,outofmemory,3600.0,3596.0,marabou,MNIST_P67_N48 N48 0.012,False,0,0
7798,25591,,mnist,0.012,N18,MNIST_P35_N18,timeout,3600.0,3591.0,marabou,MNIST_P35_N18 N18 0.012,False,0,0
7799,25590,,mnist,0.012,N18,MNIST_P31_N18,timeout,3600.0,3590.0,marabou,MNIST_P31_N18 N18 0.012,False,0,0
7800,25587,,mnist,0.012,N14,MNIST_P48_N14,outofmemory,3600.0,3587.0,marabou,MNIST_P48_N14 N14 0.012,False,0,0
7801,25580,,mnist,0.012,N14,MNIST_P73_N14,outofmemory,3600.0,3580.0,marabou,MNIST_P73_N14 N14 0.012,False,0,0
7802,25572,,mnist,0.012,N18,MNIST_P49_N18,timeout,3600.0,3572.0,marabou,MNIST_P49_N18 N18 0.012,False,0,0
7803,25571,,mnist,0.012,N15,MNIST_P68_N15,timeout,3600.0,3571.0,marabou,MNIST_P68_N15 N15 0.012,False,0,0
7804,25570,,mnist,0.012,N49,MNIST_P93_N49,outofmemory,3600.0,3570.0,marabou,MNIST_P93_N49 N49 0.012,False,0,0
7805,25567,,mnist,0.012,N14,MNIST_P0_N14,outofmemory,3600.0,3567.0,marabou,MNIST_P0_N14 N14 0.012,False,0,0
7806,25560,,mnist,0.012,N5,MNIST_P55_N5,timeout,3600.0,3560.0,marabou,MNIST_P55_N5 N5 0.012,False,0,0
7807,25551,,mnist,0.012,N18,MNIST_P17_N18,timeout,3600.0,3551.0,marabou,MNIST_P17_N18 N18 0.012,False,0,0
7808,25550,,mnist,0.012,N18,MNIST_P36_N18,timeout,3600.0,3550.0,marabou,MNIST_P36_N18 N18 0.012,False,0,0
7809,25549,,mnist,0.012,N48,MNIST_P10_N48,outofmemory,3600.0,3549.0,marabou,MNIST_P10_N48 N48 0.012,False,0,0
7810,25525,,mnist,0.012,N49,MNIST_P76_N49,outofmemory,3600.0,3525.0,marabou,MNIST_P76_N49 N49 0.012,False,0,0
7811,25524,,mnist,0.012,N49,MNIST_P67_N49,outofmemory,3600.0,3524.0,marabou,MNIST_P67_N49 N49 0.012,False,0,0
7812,25523,,mnist,0.012,N15,MNIST_P95_N15,timeout,3600.0,3523.0,marabou,MNIST_P95_N15 N15 0.012,False,0,0
7813,25519,,mnist,0.012,N15,MNIST_P8_N15,outofmemory,3600.0,3519.0,marabou,MNIST_P8_N15 N15 0.012,False,0,0
7814,25505,,mnist,0.012,N49,MNIST_P16_N49,outofmemory,3600.0,3505.0,marabou,MNIST_P16_N49 N49 0.012,False,0,0
7815,25502,,mnist,0.012,N18,MNIST_P62_N18,timeout,3600.0,3502.0,marabou,MNIST_P62_N18 N18 0.012,False,0,0
7816,25479,,mnist,0.012,N15,MNIST_P99_N15,timeout,3600.0,3479.0,marabou,MNIST_P99_N15 N15 0.012,False,0,0
7817,25477,,mnist,0.012,N18,MNIST_P91_N18,timeout,3600.0,3477.0,marabou,MNIST_P91_N18 N18 0.012,False,0,0
7818,25472,,mnist,0.012,N5,MNIST_P60_N5,timeout,3600.0,3472.0,marabou,MNIST_P60_N5 N5 0.012,False,0,0
7819,25460,,mnist,0.012,N48,MNIST_P18_N48,outofmemory,3600.0,3460.0,marabou,MNIST_P18_N48 N48 0.012,False,0,0
7820,26159,,mnist,0.012,N49,MNIST_P57_N49,outofmemory,3600.0,4159.0,marabou,MNIST_P57_N49 N49 0.012,False,0,0
7821,26174,,mnist,0.012,N48,MNIST_P77_N48,outofmemory,3600.0,4174.0,marabou,MNIST_P77_N48 N48 0.012,False,0,0
7867,26183,,mnist,0.012,N49,MNIST_P32_N49,outofmemory,3600.0,4183.0,marabou,MNIST_P32_N49 N49 0.012,False,0,0
7868,26297,,mnist,0.012,N18,MNIST_P42_N18,timeout,3600.0,4297.0,marabou,MNIST_P42_N18 N18 0.012,False,0,0
7869,26376,,mnist,0.012,N15,MNIST_P56_N15,timeout,3600.0,4376.0,marabou,MNIST_P56_N15 N15 0.012,False,0,0
7870,26371,,mnist,0.012,N48,MNIST_P32_N48,outofmemory,3600.0,4371.0,marabou,MNIST_P32_N48 N48 0.012,False,0,0
7871,26360,,mnist,0.012,N18,MNIST_P56_N18,timeout,3600.0,4360.0,marabou,MNIST_P56_N18 N18 0.012,False,0,0
7872,26357,,mnist,0.012,N5,MNIST_P36_N5,timeout,3600.0,4357.0,marabou,MNIST_P36_N5 N5 0.012,False,0,0
7873,26353,,mnist,0.012,N15,MNIST_P13_N15,timeout,3600.0,4353.0,marabou,MNIST_P13_N15 N15 0.012,False,0,0
7874,26345,,mnist,0.012,N48,MNIST_P4_N48,outofmemory,3600.0,4345.0,marabou,MNIST_P4_N48 N48 0.012,False,0,0
7875,26342,,mnist,0.012,N48,MNIST_P81_N48,outofmemory,3600.0,4342.0,marabou,MNIST_P81_N48 N48 0.012,False,0,0
7876,26338,,mnist,0.012,N48,MNIST_P28_N48,outofmemory,3600.0,4338.0,marabou,MNIST_P28_N48 N48 0.012,False,0,0
7877,26323,,mnist,0.012,N49,MNIST_P58_N49,outofmemory,3600.0,4323.0,marabou,MNIST_P58_N49 N49 0.012,False,0,0
7878,26322,,mnist,0.012,N15,MNIST_P52_N15,timeout,3600.0,4322.0,marabou,MNIST_P52_N15 N15 0.012,False,0,0
7879,26320,,mnist,0.012,N48,MNIST_P8_N48,outofmemory,3600.0,4320.0,marabou,MNIST_P8_N48 N48 0.012,False,0,0
7880,26316,,mnist,0.012,N18,MNIST_P84_N18,timeout,3600.0,4316.0,marabou,MNIST_P84_N18 N18 0.012,False,0,0
7881,26305,,mnist,0.012,N49,MNIST_P51_N49,outofmemory,3600.0,4305.0,marabou,MNIST_P51_N49 N49 0.012,False,0,0
7882,26299,,mnist,0.012,N15,MNIST_P24_N15,timeout,3600.0,4299.0,marabou,MNIST_P24_N15 N15 0.012,False,0,0
7883,26284,,mnist,0.012,N49,MNIST_P47_N49,outofmemory,3600.0,4284.0,marabou,MNIST_P47_N49 N49 0.012,False,0,0
7884,26276,,mnist,0.012,N15,MNIST_P72_N15,timeout,3600.0,4276.0,marabou,MNIST_P72_N15 N15 0.012,False,0,0
7885,26274,,mnist,0.012,N14,MNIST_P43_N14,outofmemory,3600.0,4274.0,marabou,MNIST_P43_N14 N14 0.012,False,0,0
7886,26265,,mnist,0.012,N5,MNIST_P89_N5,timeout,3600.0,4265.0,marabou,MNIST_P89_N5 N5 0.012,False,0,0
7887,26264,,mnist,0.012,N5,MNIST_P10_N5,timeout,3600.0,4264.0,marabou,MNIST_P10_N5 N5 0.012,False,0,0
7888,26258,,mnist,0.012,N15,MNIST_P2_N15,timeout,3600.0,4258.0,marabou,MNIST_P2_N15 N15 0.012,False,0,0
7889,26247,,mnist,0.012,N18,MNIST_P93_N18,timeout,3600.0,4247.0,marabou,MNIST_P93_N18 N18 0.012,False,0,0
7890,26245,,mnist,0.012,N14,MNIST_P40_N14,outofmemory,3600.0,4245.0,marabou,MNIST_P40_N14 N14 0.012,False,0,0
7891,26242,,mnist,0.012,N5,MNIST_P76_N5,timeout,3600.0,4242.0,marabou,MNIST_P76_N5 N5 0.012,False,0,0
7892,26219,,mnist,0.012,N5,MNIST_P91_N5,timeout,3600.0,4219.0,marabou,MNIST_P91_N5 N5 0.012,False,0,0
7893,26216,,mnist,0.012,N18,MNIST_P5_N18,timeout,3600.0,4216.0,marabou,MNIST_P5_N18 N18 0.012,False,0,0
7894,26195,,mnist,0.012,N18,MNIST_P47_N18,timeout,3600.0,4195.0,marabou,MNIST_P47_N18 N18 0.012,False,0,0
7895,26194,,mnist,0.012,N5,MNIST_P33_N5,outofmemory,3600.0,4194.0,marabou,MNIST_P33_N5 N5 0.012,False,0,0
7896,26191,,mnist,0.012,N14,MNIST_P3_N14,outofmemory,3600.0,4191.0,marabou,MNIST_P3_N14 N14 0.012,False,0,0
7897,26185,,mnist,0.012,N15,MNIST_P80_N15,timeout,3600.0,4185.0,marabou,MNIST_P80_N15 N15 0.012,False,0,0
7898,26389,,mnist,0.012,N5,MNIST_P7_N5,timeout,3600.0,4389.0,marabou,MNIST_P7_N5 N5 0.012,False,0,0
7899,26393,,mnist,0.012,N5,MNIST_P88_N5,timeout,3600.0,4393.0,marabou,MNIST_P88_N5 N5 0.012,False,0,0
9640,25221,,mnist,0.012,N5,MNIST_P26_N5,timeout,3600.0,3221.0,marabou,MNIST_P26_N5 N5 0.012,False,0,0
10085,25227,,mnist,0.012,N49,MNIST_P35_N49,outofmemory,3600.0,3227.0,marabou,MNIST_P35_N49 N49 0.012,False,0,0
10087,25202,,mnist,0.012,N48,MNIST_P78_N48,outofmemory,3600.0,3202.0,marabou,MNIST_P78_N48 N48 0.012,False,0,0
10273,25200,,mnist,0.012,N49,MNIST_P48_N49,outofmemory,3600.0,3200.0,marabou,MNIST_P48_N49 N49 0.012,False,0,0
12136,23609,,mnist,0.012,N15,MNIST_P74_N15,outofmemory,3600.0,1609.0,marabou,MNIST_P74_N15 N15 0.012,False,0,0
12137,23548,,mnist,0.012,N5,MNIST_P24_N5,timeout,3600.0,1548.0,marabou,MNIST_P24_N5 N5 0.012,False,0,0
12138,23560,,mnist,0.012,N14,MNIST_P72_N14,outofmemory,3600.0,1560.0,marabou,MNIST_P72_N14 N14 0.012,False,0,0
12139,23563,,mnist,0.012,N49,MNIST_P78_N49,outofmemory,3600.0,1563.0,marabou,MNIST_P78_N49 N49 0.012,False,0,0
12140,23580,,mnist,0.012,N49,MNIST_P61_N49,outofmemory,3600.0,1580.0,marabou,MNIST_P61_N49 N49 0.012,False,0,0
12141,23590,,mnist,0.012,N14,MNIST_P30_N14,outofmemory,3600.0,1590.0,marabou,MNIST_P30_N14 N14 0.012,False,0,0
12142,23596,,mnist,0.012,N49,MNIST_P26_N49,outofmemory,3600.0,1596.0,marabou,MNIST_P26_N49 N49 0.012,False,0,0
12143,23620,,mnist,0.012,N14,MNIST_P1_N14,outofmemory,3600.0,1620.0,marabou,MNIST_P1_N14 N14 0.012,False,0,0
12144,23675,,mnist,0.012,N15,MNIST_P81_N15,timeout,3600.0,1675.0,marabou,MNIST_P81_N15 N15 0.012,False,0,0
12145,23621,,mnist,0.012,N49,MNIST_P88_N49,outofmemory,3600.0,1621.0,marabou,MNIST_P88_N49 N49 0.012,False,0,0
12146,23626,,mnist,0.012,N18,MNIST_P24_N18,timeout,3600.0,1626.0,marabou,MNIST_P24_N18 N18 0.012,False,0,0
12147,23635,,mnist,0.012,N15,MNIST_P73_N15,timeout,3600.0,1635.0,marabou,MNIST_P73_N15 N15 0.012,False,0,0
12148,23642,,mnist,0.012,N48,MNIST_P96_N48,outofmemory,3600.0,1642.0,marabou,MNIST_P96_N48 N48 0.012,False,0,0
12149,23646,,mnist,0.012,N48,MNIST_P89_N48,outofmemory,3600.0,1646.0,marabou,MNIST_P89_N48 N48 0.012,False,0,0
12150,23658,,mnist,0.012,N48,MNIST_P64_N48,outofmemory,3600.0,1658.0,marabou,MNIST_P64_N48 N48 0.012,False,0,0
