,Unnamed: 0,0,Dataset,Epsilon,Image,Network,Result,TotalTime,Unnamed: 0.1,Unnamed: 0.1.1,Verifier,instance,score,solved,solved_bool
1072,8794,,,0.012,64.0,cifar10_8_255.onnx,unsat,18.081,2464.0,,eran,64.0 cifar10_8_255.onnx 0.012,1,1,True
1073,8795,,CIFAR,0.012,64.0,cifar10_8_255.onnx,sat,11.1619131565094,1743.0,64.0,bab,64.0 cifar10_8_255.onnx 0.012,1,1,True
1074,8797,,,0.012,64.0,cifar10_8_255_simplified.onnx,unsat,18.168,264.0,,eran,64.0 cifar10_8_255_simplified.onnx 0.012,1,1,True
1075,8850,,CIFAR,0.012,64.0,cifar_wide_kw_simp.onnx,sat,2.321498394012451,1741.0,64.0,bab,64.0 cifar_wide_kw_simp.onnx 0.012,1,1,True
1076,8798,,CIFAR,0.012,64.0,cifar10_8_255_simplified.onnx,sat,10.767059803009031,1746.0,64.0,bab,64.0 cifar10_8_255_simplified.onnx 0.012,1,1,True
1077,8820,,CIFAR,0.012,64.0,cifar_base_kw.onnx,sat,1.3694565296173096,1781.0,64.0,bab,64.0 cifar_base_kw.onnx 0.012,1,1,True
1078,8822,,,0.012,64.0,cifar_base_kw.onnx,unsat,15.439,3464.0,,eran,64.0 cifar_base_kw.onnx 0.012,1,1,True
1079,8826,,,0.012,64.0,cifar_base_kw_simp.onnx,unsat,15.633,2964.0,,eran,64.0 cifar_base_kw_simp.onnx 0.012,1,1,True
1080,8827,,CIFAR,0.012,64.0,cifar_base_kw_simp.onnx,sat,1.1639835834503174,1782.0,64.0,bab,64.0 cifar_base_kw_simp.onnx 0.012,1,1,True
1081,10580,,CIFAR,0.012,75.0,cifar_wide_kw_simp.onnx,unsat,2.358767032623291,2063.0,75.0,bab,75.0 cifar_wide_kw_simp.onnx 0.012,1,1,True
1082,8832,,CIFAR,0.012,64.0,cifar_deep_kw.onnx,sat,4.1894612312316895,1727.0,64.0,bab,64.0 cifar_deep_kw.onnx 0.012,1,1,True
1083,8833,,,0.012,64.0,cifar_deep_kw.onnx,unsat,27.169,1064.0,,eran,64.0 cifar_deep_kw.onnx 0.012,1,1,True
1084,10579,,,0.012,75.0,cifar_wide_kw_simp.onnx,sat,12.274,75.0,,eran,75.0 cifar_wide_kw_simp.onnx 0.012,1,1,True
1085,8839,,,0.012,64.0,cifar_deep_kw_simp.onnx,unsat,27.179,1964.0,,eran,64.0 cifar_deep_kw_simp.onnx 0.012,1,1,True
1086,8840,,CIFAR,0.012,64.0,cifar_deep_kw_simp.onnx,sat,4.107483386993408,1728.0,64.0,bab,64.0 cifar_deep_kw_simp.onnx 0.012,1,1,True
1087,8845,,CIFAR,0.012,64.0,cifar_wide_kw.onnx,sat,2.5041403770446777,1738.0,64.0,bab,64.0 cifar_wide_kw.onnx 0.012,1,1,True
1088,8755,,,0.012,63.0,ffnnRELU__PGDK_w_0.0078_6_500.onnx,unsat,8.036,3263.0,,eran,63.0 ffnnRELU__PGDK_w_0.0078_6_500.onnx 0.012,1,1,True
1089,8751,,CIFAR,0.012,63.0,convSmallRELU__Point.onnx,sat,2.5305466651916504,1707.0,63.0,bab,63.0 convSmallRELU__Point.onnx 0.012,1,1,True
1090,8746,,,0.012,63.0,convSmallRELU__PGDK.onnx,unsat,1.411,1563.0,,eran,63.0 convSmallRELU__PGDK.onnx 0.012,1,1,True
1091,8745,,CIFAR,0.012,63.0,convSmallRELU__PGDK.onnx,sat,2.527284860610962,1704.0,63.0,bab,63.0 convSmallRELU__PGDK.onnx 0.012,1,1,True
1092,8684,,,0.012,63.0,cifar_base_kw_simp.onnx,unsat,0.642,2963.0,,eran,63.0 cifar_base_kw_simp.onnx 0.012,1,1,True
1093,8688,,CIFAR,0.012,63.0,cifar_deep_kw.onnx,sat,4.1883533000946045,1698.0,63.0,bab,63.0 cifar_deep_kw.onnx 0.012,1,1,True
1094,10626,,,0.012,75.0,ffnnRELU__PGDK_w_0.0078_6_500.onnx,unsat,8.155,3275.0,,eran,75.0 ffnnRELU__PGDK_w_0.0078_6_500.onnx 0.012,1,1,True
1095,8690,,,0.012,63.0,cifar_deep_kw.onnx,unsat,1.662,1063.0,,eran,63.0 cifar_deep_kw.onnx 0.012,1,1,True
1096,8694,,CIFAR,0.012,63.0,cifar_deep_kw_simp.onnx,sat,4.0683791637420645,1699.0,63.0,bab,63.0 cifar_deep_kw_simp.onnx 0.012,1,1,True
1097,8696,,,0.012,63.0,cifar_deep_kw_simp.onnx,unsat,1.668,1963.0,,eran,63.0 cifar_deep_kw_simp.onnx 0.012,1,1,True
1098,8700,,,0.012,63.0,cifar_wide_kw.onnx,unsat,1.376,1763.0,,eran,63.0 cifar_wide_kw.onnx 0.012,1,1,True
1099,8701,,CIFAR,0.012,63.0,cifar_wide_kw.onnx,sat,2.442224264144897,1709.0,63.0,bab,63.0 cifar_wide_kw.onnx 0.012,1,1,True
1100,10624,,CIFAR,0.012,75.0,convSmallRELU__Point.onnx,sat,2.5168728828430176,2058.0,75.0,bab,75.0 convSmallRELU__Point.onnx 0.012,1,1,True
1101,8706,,,0.012,63.0,cifar_wide_kw_simp.onnx,unsat,1.353,63.0,,eran,63.0 cifar_wide_kw_simp.onnx 0.012,1,1,True
1102,8707,,CIFAR,0.012,63.0,cifar_wide_kw_simp.onnx,sat,2.26535964012146,1712.0,63.0,bab,63.0 cifar_wide_kw_simp.onnx 0.012,1,1,True
1103,8712,,CIFAR,0.012,63.0,convBigRELU__PGD.onnx,sat,98.62624335289,1718.0,63.0,bab,63.0 convBigRELU__PGD.onnx 0.012,1,1,True
1104,8714,,,0.012,63.0,convBigRELU__PGD.onnx,unsat,39.865,863.0,,eran,63.0 convBigRELU__PGD.onnx 0.012,1,1,True
1105,8715,,CIFAR,0.012,63.0,convMedGRELU__PGDK_w_0.0078.onnx,sat,4.124648094177246,1720.0,63.0,bab,63.0 convMedGRELU__PGDK_w_0.0078.onnx 0.012,1,1,True
1106,8716,,,0.012,63.0,convMedGRELU__PGDK_w_0.0078.onnx,unsat,4.202,2363.0,,eran,63.0 convMedGRELU__PGDK_w_0.0078.onnx 0.012,1,1,True
1107,10618,,,0.012,75.0,convSmallRELU__PGDK.onnx,sat,114.378,1575.0,,eran,75.0 convSmallRELU__PGDK.onnx 0.012,1,1,True
1108,8718,,CIFAR,0.012,63.0,convMedGRELU__PGDK_w_0.0313.onnx,sat,4.102620840072632,1722.0,63.0,bab,63.0 convMedGRELU__PGDK_w_0.0313.onnx 0.012,1,1,True
1109,10617,,CIFAR,0.012,75.0,convSmallRELU__PGDK.onnx,sat,2.534164428710937,2055.0,75.0,bab,75.0 convSmallRELU__PGDK.onnx 0.012,1,1,True
1110,8720,,,0.012,63.0,convMedGRELU__PGDK_w_0.0313.onnx,unsat,6.04,1263.0,,eran,63.0 convMedGRELU__PGDK_w_0.0313.onnx 0.012,1,1,True
1111,8721,,,0.012,63.0,convMedGRELU__Point.onnx,unsat,5.187,663.0,,eran,63.0 convMedGRELU__Point.onnx 0.012,1,1,True
1112,8722,,CIFAR,0.012,63.0,convMedGRELU__Point.onnx,sat,4.272672414779663,1724.0,63.0,bab,63.0 convMedGRELU__Point.onnx 0.012,1,1,True
1113,10616,,,0.012,75.0,convSmallRELU__DiffAI.onnx,unsat,0.892,3075.0,,eran,75.0 convSmallRELU__DiffAI.onnx 0.012,1,1,True
1114,10615,,CIFAR,0.012,75.0,convSmallRELU__DiffAI.onnx,unsat,1.4397504329681396,2053.0,75.0,bab,75.0 convSmallRELU__DiffAI.onnx 0.012,1,1,True
1115,8743,,CIFAR,0.012,63.0,convSmallRELU__DiffAI.onnx,sat,1.4186668395996094,1702.0,63.0,bab,63.0 convSmallRELU__DiffAI.onnx 0.012,1,1,True
1116,8744,,,0.012,63.0,convSmallRELU__DiffAI.onnx,unsat,0.671,3063.0,,eran,63.0 convSmallRELU__DiffAI.onnx 0.012,1,1,True
1117,8846,,,0.012,64.0,cifar_wide_kw.onnx,unsat,2.549,1764.0,,eran,64.0 cifar_wide_kw.onnx 0.012,1,1,True
1118,8851,,,0.012,64.0,cifar_wide_kw_simp.onnx,unsat,2.542,64.0,,eran,64.0 cifar_wide_kw_simp.onnx 0.012,1,1,True
1119,9003,,CIFAR,0.012,65.0,convMedGRELU__PGDK_w_0.0078.onnx,sat,4.625920295715332,1807.0,65.0,bab,65.0 convMedGRELU__PGDK_w_0.0078.onnx 0.012,1,1,True
1120,8976,,,0.012,65.0,cifar_deep_kw.onnx,unsat,1.631,1065.0,,eran,65.0 cifar_deep_kw.onnx 0.012,1,1,True
1121,8935,,CIFAR,0.012,65.0,cifar10_2_255_simplified.onnx,unsat,46.45252156257629,1795.0,65.0,bab,65.0 cifar10_2_255_simplified.onnx 0.012,1,1,True
1122,10522,,CIFAR,0.012,75.0,cifar10_8_255.onnx,unsat,10.965279579162598,2065.0,75.0,bab,75.0 cifar10_8_255.onnx 0.012,1,1,True
1123,8938,,CIFAR,0.012,65.0,cifar10_8_255.onnx,unsat,11.053329944610596,1801.0,65.0,bab,65.0 cifar10_8_255.onnx 0.012,1,1,True
1124,8939,,,0.012,65.0,cifar10_8_255.onnx,unsat,9.512,2465.0,,eran,65.0 cifar10_8_255.onnx 0.012,1,1,True
1125,8940,,,0.012,65.0,cifar10_8_255_simplified.onnx,unsat,9.451,265.0,,eran,65.0 cifar10_8_255_simplified.onnx 0.012,1,1,True
1126,8941,,CIFAR,0.012,65.0,cifar10_8_255_simplified.onnx,unsat,10.726190567016602,1804.0,65.0,bab,65.0 cifar10_8_255_simplified.onnx 0.012,1,1,True
1127,8964,,,0.012,65.0,cifar_base_kw.onnx,unsat,0.643,3465.0,,eran,65.0 cifar_base_kw.onnx 0.012,1,1,True
1128,8965,,CIFAR,0.012,65.0,cifar_base_kw.onnx,unsat,1.2549405097961426,1812.0,65.0,bab,65.0 cifar_base_kw.onnx 0.012,1,1,True
1129,10519,,CIFAR,0.012,75.0,cifar10_2_255_simplified.onnx,unsat,46.38332486152649,2062.0,75.0,bab,75.0 cifar10_2_255_simplified.onnx 0.012,1,1,True
1130,10518,,,0.012,75.0,cifar10_2_255_simplified.onnx,unsat,89.802,1475.0,,eran,75.0 cifar10_2_255_simplified.onnx 0.012,1,1,True
1131,8971,,CIFAR,0.012,65.0,cifar_base_kw_simp.onnx,unsat,1.1873393058776855,1813.0,65.0,bab,65.0 cifar_base_kw_simp.onnx 0.012,1,1,True
1132,8972,,,0.012,65.0,cifar_base_kw_simp.onnx,unsat,0.662,2965.0,,eran,65.0 cifar_base_kw_simp.onnx 0.012,1,1,True
1133,10517,,,0.012,75.0,cifar10_2_255.onnx,unsat,89.991,2875.0,,eran,75.0 cifar10_2_255.onnx 0.012,1,1,True
1134,10573,,CIFAR,0.012,75.0,cifar_wide_kw.onnx,unsat,2.373448371887207,2060.0,75.0,bab,75.0 cifar_wide_kw.onnx 0.012,1,1,True
1135,8978,,CIFAR,0.012,65.0,cifar_deep_kw.onnx,unsat,4.1385698318481445,1760.0,65.0,bab,65.0 cifar_deep_kw.onnx 0.012,1,1,True
1136,8982,,CIFAR,0.012,65.0,cifar_deep_kw_simp.onnx,unsat,4.1421873569488525,1761.0,65.0,bab,65.0 cifar_deep_kw_simp.onnx 0.012,1,1,True
1137,8984,,,0.012,65.0,cifar_deep_kw_simp.onnx,unsat,1.628,1965.0,,eran,65.0 cifar_deep_kw_simp.onnx 0.012,1,1,True
1138,10515,,CIFAR,0.012,75.0,cifar10_2_255.onnx,unsat,46.69745206832886,2059.0,75.0,bab,75.0 cifar10_2_255.onnx 0.012,1,1,True
1139,8989,,,0.012,65.0,cifar_wide_kw.onnx,unsat,1.485,1765.0,,eran,65.0 cifar_wide_kw.onnx 0.012,1,1,True
1140,8990,,CIFAR,0.012,65.0,cifar_wide_kw.onnx,sat,2.433244705200196,1771.0,65.0,bab,65.0 cifar_wide_kw.onnx 0.012,1,1,True
1141,8994,,,0.012,65.0,cifar_wide_kw_simp.onnx,unsat,1.461,65.0,,eran,65.0 cifar_wide_kw_simp.onnx 0.012,1,1,True
1142,8995,,CIFAR,0.012,65.0,cifar_wide_kw_simp.onnx,sat,2.2396812438964844,1796.0,65.0,bab,65.0 cifar_wide_kw_simp.onnx 0.012,1,1,True
1143,10490,,,0.012,74.0,ffnnRELU__Point_6_500.onnx,unsat,9.35,1874.0,,eran,74.0 ffnnRELU__Point_6_500.onnx 0.012,1,1,True
1144,9000,,,0.012,65.0,convBigRELU__PGD.onnx,unsat,42.791,865.0,,eran,65.0 convBigRELU__PGD.onnx 0.012,1,1,True
1145,10489,,CIFAR,0.012,74.0,ffnnRELU__Point_6_500.onnx,sat,3.30307936668396,2036.0,74.0,bab,74.0 ffnnRELU__Point_6_500.onnx 0.012,1,1,True
1146,9002,,CIFAR,0.012,65.0,convBigRELU__PGD.onnx,sat,99.27840995788574,1805.0,65.0,bab,65.0 convBigRELU__PGD.onnx 0.012,1,1,True
1147,10523,,,0.012,75.0,cifar10_8_255.onnx,unsat,9.303,2475.0,,eran,75.0 cifar10_8_255.onnx 0.012,1,1,True
1148,10524,,CIFAR,0.012,75.0,cifar10_8_255_simplified.onnx,unsat,10.67469334602356,2068.0,75.0,bab,75.0 cifar10_8_255_simplified.onnx 0.012,1,1,True
1149,10525,,,0.012,75.0,cifar10_8_255_simplified.onnx,unsat,9.341,275.0,,eran,75.0 cifar10_8_255_simplified.onnx 0.012,1,1,True
1150,8931,,CIFAR,0.012,65.0,cifar10_2_255.onnx,unsat,46.27717089653015,1770.0,65.0,bab,65.0 cifar10_2_255.onnx 0.012,1,1,True
1151,10572,,,0.012,75.0,cifar_wide_kw.onnx,sat,12.161,1775.0,,eran,75.0 cifar_wide_kw.onnx 0.012,1,1,True
1152,8857,,CIFAR,0.012,64.0,convBigRELU__PGD.onnx,unsat,3415.1850826740265,1774.0,64.0,bab,64.0 convBigRELU__PGD.onnx 0.012,1,1,True
1153,10568,,CIFAR,0.012,75.0,cifar_deep_kw_simp.onnx,unsat,4.119882822036743,2050.0,75.0,bab,75.0 cifar_deep_kw_simp.onnx 0.012,1,1,True
1154,10567,,,0.012,75.0,cifar_deep_kw_simp.onnx,unsat,1.518,1975.0,,eran,75.0 cifar_deep_kw_simp.onnx 0.012,1,1,True
1155,8860,,CIFAR,0.012,64.0,convMedGRELU__PGDK_w_0.0078.onnx,sat,4.180958032608031,1776.0,64.0,bab,64.0 convMedGRELU__PGDK_w_0.0078.onnx 0.012,1,1,True
1156,10562,,,0.012,75.0,cifar_deep_kw.onnx,unsat,1.516,1075.0,,eran,75.0 cifar_deep_kw.onnx 0.012,1,1,True
1157,8863,,CIFAR,0.012,64.0,convMedGRELU__PGDK_w_0.0313.onnx,sat,4.2737650871276855,1778.0,64.0,bab,64.0 convMedGRELU__PGDK_w_0.0313.onnx 0.012,1,1,True
1158,8864,,,0.012,64.0,convMedGRELU__PGDK_w_0.0313.onnx,unsat,4.404,1264.0,,eran,64.0 convMedGRELU__PGDK_w_0.0313.onnx 0.012,1,1,True
1159,8866,,CIFAR,0.012,64.0,convMedGRELU__Point.onnx,sat,4.118167161941528,1780.0,64.0,bab,64.0 convMedGRELU__Point.onnx 0.012,1,1,True
1160,10560,,CIFAR,0.012,75.0,cifar_deep_kw.onnx,unsat,4.211153984069823,2049.0,75.0,bab,75.0 cifar_deep_kw.onnx 0.012,1,1,True
1161,8886,,CIFAR,0.012,64.0,convSmallRELU__DiffAI.onnx,sat,2.49900221824646,1731.0,64.0,bab,64.0 convSmallRELU__DiffAI.onnx 0.012,1,1,True
1162,8887,,,0.012,64.0,convSmallRELU__DiffAI.onnx,sat,6.363,3064.0,,eran,64.0 convSmallRELU__DiffAI.onnx 0.012,1,1,True
1163,10556,,CIFAR,0.012,75.0,cifar_base_kw_simp.onnx,unsat,1.244544506072998,2126.0,75.0,bab,75.0 cifar_base_kw_simp.onnx 0.012,1,1,True
1164,8889,,,0.012,64.0,convSmallRELU__PGDK.onnx,sat,931.675,1564.0,,eran,64.0 convSmallRELU__PGDK.onnx 0.012,1,1,True
1165,8890,,CIFAR,0.012,64.0,convSmallRELU__PGDK.onnx,sat,2.502758264541626,1733.0,64.0,bab,64.0 convSmallRELU__PGDK.onnx 0.012,1,1,True
1166,10555,,,0.012,75.0,cifar_base_kw_simp.onnx,unsat,0.618,2975.0,,eran,75.0 cifar_base_kw_simp.onnx 0.012,1,1,True
1167,8896,,CIFAR,0.012,64.0,convSmallRELU__Point.onnx,sat,2.843653917312622,1736.0,64.0,bab,64.0 convSmallRELU__Point.onnx 0.012,1,1,True
1168,10550,,,0.012,75.0,cifar_base_kw.onnx,unsat,0.608,3475.0,,eran,75.0 cifar_base_kw.onnx 0.012,1,1,True
1169,8899,,,0.012,64.0,ffnnRELU__PGDK_w_0.0078_6_500.onnx,unsat,6.37,3264.0,,eran,64.0 ffnnRELU__PGDK_w_0.0078_6_500.onnx 0.012,1,1,True
1170,8900,,CIFAR,0.012,64.0,ffnnRELU__PGDK_w_0.0078_6_500.onnx,sat,3.34648871421814,1739.0,64.0,bab,64.0 ffnnRELU__PGDK_w_0.0078_6_500.onnx 0.012,1,1,True
1171,10548,,CIFAR,0.012,75.0,cifar_base_kw.onnx,unsat,1.2465150356292725,2125.0,75.0,bab,75.0 cifar_base_kw.onnx 0.012,1,1,True
1172,8902,,CIFAR,0.012,64.0,ffnnRELU__PGDK_w_0.0313_6_500.onnx,sat,3.4166693687438965,1742.0,64.0,bab,64.0 ffnnRELU__PGDK_w_0.0313_6_500.onnx 0.012,1,1,True
1173,8903,,,0.012,64.0,ffnnRELU__PGDK_w_0.0313_6_500.onnx,unsat,7.214,2064.0,,eran,64.0 ffnnRELU__PGDK_w_0.0313_6_500.onnx 0.012,1,1,True
1174,8905,,CIFAR,0.012,64.0,ffnnRELU__Point_6_500.onnx,sat,3.196709156036377,1745.0,64.0,bab,64.0 ffnnRELU__Point_6_500.onnx 0.012,1,1,True
1175,8906,,,0.012,64.0,ffnnRELU__Point_6_500.onnx,unsat,5.812,1864.0,,eran,64.0 ffnnRELU__Point_6_500.onnx 0.012,1,1,True
1176,9366,,CIFAR,0.012,68.0,cifar10_2_255_simplified.onnx,sat,47.200780153274536,1855.0,68.0,bab,68.0 cifar10_2_255_simplified.onnx 0.012,1,1,True
1177,9370,,CIFAR,0.012,68.0,cifar10_8_255.onnx,sat,11.204251050949097,1858.0,68.0,bab,68.0 cifar10_8_255.onnx 0.012,1,1,True
1178,9371,,,0.012,68.0,cifar10_8_255.onnx,unsat,8.93,2468.0,,eran,68.0 cifar10_8_255.onnx 0.012,1,1,True
1179,9853,,CIFAR,0.012,70.0,cifar_wide_kw.onnx,unsat,2.3659963607788086,1919.0,70.0,bab,70.0 cifar_wide_kw.onnx 0.012,1,1,True
1180,10182,,CIFAR,0.012,72.0,convSmallRELU__DiffAI.onnx,unsat,1.4947423934936523,1952.0,72.0,bab,72.0 convSmallRELU__DiffAI.onnx 0.012,1,1,True
1181,9805,,,0.012,70.0,cifar10_8_255_simplified.onnx,unsat,7.122,270.0,,eran,70.0 cifar10_8_255_simplified.onnx 0.012,1,1,True
1182,9806,,CIFAR,0.012,70.0,cifar10_8_255_simplified.onnx,unsat,10.721821069717407,1928.0,70.0,bab,70.0 cifar10_8_255_simplified.onnx 0.012,1,1,True
1183,9829,,CIFAR,0.012,70.0,cifar_base_kw.onnx,unsat,1.2310850620269775,1938.0,70.0,bab,70.0 cifar_base_kw.onnx 0.012,1,1,True
1184,9830,,,0.012,70.0,cifar_base_kw.onnx,unsat,8.383,3470.0,,eran,70.0 cifar_base_kw.onnx 0.012,1,1,True
1185,9835,,CIFAR,0.012,70.0,cifar_base_kw_simp.onnx,unsat,1.1540124416351318,1939.0,70.0,bab,70.0 cifar_base_kw_simp.onnx 0.012,1,1,True
1186,9836,,,0.012,70.0,cifar_base_kw_simp.onnx,unsat,8.336,2970.0,,eran,70.0 cifar_base_kw_simp.onnx 0.012,1,1,True
1187,9840,,,0.012,70.0,cifar_deep_kw.onnx,unsat,9.334,1070.0,,eran,70.0 cifar_deep_kw.onnx 0.012,1,1,True
1188,9841,,CIFAR,0.012,70.0,cifar_deep_kw.onnx,unsat,4.246109008789063,1908.0,70.0,bab,70.0 cifar_deep_kw.onnx 0.012,1,1,True
1189,9847,,,0.012,70.0,cifar_deep_kw_simp.onnx,unsat,9.186,1970.0,,eran,70.0 cifar_deep_kw_simp.onnx 0.012,1,1,True
1190,9848,,CIFAR,0.012,70.0,cifar_deep_kw_simp.onnx,unsat,4.110406160354613,1909.0,70.0,bab,70.0 cifar_deep_kw_simp.onnx 0.012,1,1,True
1191,9852,,,0.012,70.0,cifar_wide_kw.onnx,sat,15.339,1770.0,,eran,70.0 cifar_wide_kw.onnx 0.012,1,1,True
1192,9859,,CIFAR,0.012,70.0,cifar_wide_kw_simp.onnx,unsat,2.3429808616638184,1922.0,70.0,bab,70.0 cifar_wide_kw_simp.onnx 0.012,1,1,True
1193,9898,,CIFAR,0.012,70.0,convSmallRELU__PGDK.onnx,sat,2.508857011795044,1914.0,70.0,bab,70.0 convSmallRELU__PGDK.onnx 0.012,1,1,True
1194,9860,,,0.012,70.0,cifar_wide_kw_simp.onnx,sat,15.337,70.0,,eran,70.0 cifar_wide_kw_simp.onnx 0.012,1,1,True
1195,9865,,,0.012,70.0,convBigRELU__PGD.onnx,unsat,32.212,870.0,,eran,70.0 convBigRELU__PGD.onnx 0.012,1,1,True
1196,9866,,CIFAR,0.012,70.0,convBigRELU__PGD.onnx,sat,98.92116451263428,1931.0,70.0,bab,70.0 convBigRELU__PGD.onnx 0.012,1,1,True
1197,9867,,CIFAR,0.012,70.0,convMedGRELU__PGDK_w_0.0078.onnx,sat,4.147303104400635,1933.0,70.0,bab,70.0 convMedGRELU__PGDK_w_0.0078.onnx 0.012,1,1,True
1198,9869,,,0.012,70.0,convMedGRELU__PGDK_w_0.0078.onnx,unsat,4.765,2370.0,,eran,70.0 convMedGRELU__PGDK_w_0.0078.onnx 0.012,1,1,True
1199,9870,,,0.012,70.0,convMedGRELU__PGDK_w_0.0313.onnx,unsat,4.013,1270.0,,eran,70.0 convMedGRELU__PGDK_w_0.0313.onnx 0.012,1,1,True
1200,9871,,CIFAR,0.012,70.0,convMedGRELU__PGDK_w_0.0313.onnx,sat,4.235169410705566,1935.0,70.0,bab,70.0 convMedGRELU__PGDK_w_0.0313.onnx 0.012,1,1,True
1201,10154,,CIFAR,0.012,72.0,convBigRELU__PGD.onnx,unsat,134.04345750808716,2000.0,72.0,bab,72.0 convBigRELU__PGD.onnx 0.012,1,1,True
1202,10152,,,0.012,72.0,convBigRELU__PGD.onnx,unsat,2013.379,872.0,,eran,72.0 convBigRELU__PGD.onnx 0.012,1,1,True
1203,9875,,CIFAR,0.012,70.0,convMedGRELU__Point.onnx,sat,4.166932106018066,1937.0,70.0,bab,70.0 convMedGRELU__Point.onnx 0.012,1,1,True
1204,10148,,CIFAR,0.012,72.0,cifar_wide_kw_simp.onnx,sat,2.287658929824829,1975.0,72.0,bab,72.0 cifar_wide_kw_simp.onnx 0.012,1,1,True
1205,9895,,,0.012,70.0,convSmallRELU__DiffAI.onnx,unsat,0.494,3070.0,,eran,70.0 convSmallRELU__DiffAI.onnx 0.012,1,1,True
1206,9802,,CIFAR,0.012,70.0,cifar10_8_255.onnx,unsat,10.998891592025757,1924.0,70.0,bab,70.0 cifar10_8_255.onnx 0.012,1,1,True
1207,9801,,,0.012,70.0,cifar10_8_255.onnx,unsat,6.978,2470.0,,eran,70.0 cifar10_8_255.onnx 0.012,1,1,True
1208,9800,,,0.012,70.0,cifar10_2_255_simplified.onnx,unsat,37.651,1470.0,,eran,70.0 cifar10_2_255_simplified.onnx 0.012,1,1,True
1209,9798,,CIFAR,0.012,70.0,cifar10_2_255_simplified.onnx,sat,45.9660964012146,1921.0,70.0,bab,70.0 cifar10_2_255_simplified.onnx 0.012,1,1,True
1210,9722,,,0.012,7.0,convBigRELU__PGD.onnx,unsat,36.613,807.0,,eran,7.0 convBigRELU__PGD.onnx 0.012,1,1,True
1211,9723,,,0.012,7.0,convMedGRELU__PGDK_w_0.0078.onnx,unsat,4.063,2307.0,,eran,7.0 convMedGRELU__PGDK_w_0.0078.onnx 0.012,1,1,True
1212,9724,,CIFAR,0.012,7.0,convMedGRELU__PGDK_w_0.0078.onnx,sat,4.241940975189209,254.0,7.0,bab,7.0 convMedGRELU__PGDK_w_0.0078.onnx 0.012,1,1,True
1213,10200,,,0.012,72.0,ffnnRELU__Point_6_500.onnx,unsat,8.575,1872.0,,eran,72.0 ffnnRELU__Point_6_500.onnx 0.012,1,1,True
1214,9726,,CIFAR,0.012,7.0,convMedGRELU__PGDK_w_0.0313.onnx,sat,4.216450929641724,256.0,7.0,bab,7.0 convMedGRELU__PGDK_w_0.0313.onnx 0.012,1,1,True
1215,9728,,,0.012,7.0,convMedGRELU__PGDK_w_0.0313.onnx,unsat,3.988,1207.0,,eran,7.0 convMedGRELU__PGDK_w_0.0313.onnx 0.012,1,1,True
1216,10197,,,0.012,72.0,ffnnRELU__PGDK_w_0.0313_6_500.onnx,unsat,9.249,2072.0,,eran,72.0 ffnnRELU__PGDK_w_0.0313_6_500.onnx 0.012,1,1,True
1217,9731,,CIFAR,0.012,7.0,convMedGRELU__Point.onnx,sat,4.283971786499023,258.0,7.0,bab,7.0 convMedGRELU__Point.onnx 0.012,1,1,True
1218,10196,,,0.012,72.0,ffnnRELU__PGDK_w_0.0078_6_500.onnx,unsat,7.783,3272.0,,eran,72.0 ffnnRELU__PGDK_w_0.0078_6_500.onnx 0.012,1,1,True
1219,9751,,,0.012,7.0,convSmallRELU__DiffAI.onnx,unsat,1.107,3007.0,,eran,7.0 convSmallRELU__DiffAI.onnx 0.012,1,1,True
1220,9752,,CIFAR,0.012,7.0,convSmallRELU__DiffAI.onnx,unsat,1.5208675861358645,179.0,7.0,bab,7.0 convSmallRELU__DiffAI.onnx 0.012,1,1,True
1221,9759,,,0.012,7.0,convSmallRELU__Point.onnx,sat,1114.823,3107.0,,eran,7.0 convSmallRELU__Point.onnx 0.012,1,1,True
1222,9760,,CIFAR,0.012,7.0,convSmallRELU__Point.onnx,sat,2.7088043689727783,188.0,7.0,bab,7.0 convSmallRELU__Point.onnx 0.012,1,1,True
1223,10192,,CIFAR,0.012,72.0,convSmallRELU__Point.onnx,sat,2.71936583518982,1957.0,72.0,bab,72.0 convSmallRELU__Point.onnx 0.012,1,1,True
1224,9762,,,0.012,7.0,ffnnRELU__PGDK_w_0.0078_6_500.onnx,unsat,8.212,3207.0,,eran,7.0 ffnnRELU__PGDK_w_0.0078_6_500.onnx 0.012,1,1,True
1225,9763,,CIFAR,0.012,7.0,ffnnRELU__PGDK_w_0.0078_6_500.onnx,sat,4.062539577484132,191.0,7.0,bab,7.0 ffnnRELU__PGDK_w_0.0078_6_500.onnx 0.012,1,1,True
1226,10191,,,0.012,72.0,convSmallRELU__Point.onnx,sat,789.186,3172.0,,eran,72.0 convSmallRELU__Point.onnx 0.012,1,1,True
1227,10187,,CIFAR,0.012,72.0,convSmallRELU__PGDK.onnx,unsat,4.541453838348389,1954.0,72.0,bab,72.0 convSmallRELU__PGDK.onnx 0.012,1,1,True
1228,9766,,CIFAR,0.012,7.0,ffnnRELU__PGDK_w_0.0313_6_500.onnx,sat,3.668794870376587,194.0,7.0,bab,7.0 ffnnRELU__PGDK_w_0.0313_6_500.onnx 0.012,1,1,True
1229,9767,,,0.012,7.0,ffnnRELU__PGDK_w_0.0313_6_500.onnx,unsat,8.599,2007.0,,eran,7.0 ffnnRELU__PGDK_w_0.0313_6_500.onnx 0.012,1,1,True
