,0,Dataset,Epsilon,Image,Network,Result,TotalTime,Unnamed: 0,Unnamed: 0.1,Verifier,instance,score,solved,solved_bool
231,,MNIST,0.004,0.0,mnist_net_256_4.onnx,unsat,0.1617836952209472,4.0,0.0,bab,0.0 mnist_net_256_4.onnx 0.004,1,1,True
30420,,MNIST,0.008,59.0,mnist_relu_9_100.onnx,unsat,0.1562621593475341,1000.0,59.0,bab,59.0 mnist_relu_9_100.onnx 0.008,1,1,True
30479,,MNIST,0.01,59.0,rsl18a_linf01.onnx,unsat,0.1347818374633789,980.0,59.0,bab,59.0 rsl18a_linf01.onnx 0.01,1,1,True
30477,,,0.01,59.0,rsl18a_linf01.onnx,unsat,0.228,159.0,,eran,59.0 rsl18a_linf01.onnx 0.01,1,1,True
30475,,,0.008,59.0,rsl18a_linf01.onnx,unsat,0.227,159.0,,eran,59.0 rsl18a_linf01.onnx 0.008,1,1,True
30474,,MNIST,0.008,59.0,rsl18a_linf01.onnx,unsat,0.1190264225006103,1002.0,59.0,bab,59.0 rsl18a_linf01.onnx 0.008,1,1,True
30473,,,0.005,59.0,rsl18a_linf01.onnx,unsat,0.227,159.0,,eran,59.0 rsl18a_linf01.onnx 0.005,1,1,True
30471,,MNIST,0.005,59.0,rsl18a_linf01.onnx,unsat,0.1150906085968017,1017.0,59.0,bab,59.0 rsl18a_linf01.onnx 0.005,1,1,True
30470,,,0.004,59.0,rsl18a_linf01.onnx,unsat,0.233,159.0,,eran,59.0 rsl18a_linf01.onnx 0.004,1,1,True
30469,,MNIST,0.004,59.0,rsl18a_linf01.onnx,unsat,0.1157176494598388,1019.0,59.0,bab,59.0 rsl18a_linf01.onnx 0.004,1,1,True
30438,,,0.04,59.0,mnist_relu_9_100.onnx,unsat/sat,3600.0,259.0,259.0,abcrown,59.0 mnist_relu_9_100.onnx 0.04,1,1,True
30435,,,0.03,59.0,mnist_relu_9_100.onnx,unsat/sat,3600.0,259.0,259.0,abcrown,59.0 mnist_relu_9_100.onnx 0.03,1,1,True
30432,,,0.025,59.0,mnist_relu_9_100.onnx,unsat/sat,3600.0,259.0,259.0,abcrown,59.0 mnist_relu_9_100.onnx 0.025,1,1,True
30428,,,0.012,59.0,mnist_relu_9_100.onnx,unsat/sat,1.8605005741119385,259.0,259.0,abcrown,59.0 mnist_relu_9_100.onnx 0.012,1,1,True
30426,,MNIST,0.012,59.0,mnist_relu_9_100.onnx,unsat,0.2003719806671142,943.0,59.0,bab,59.0 mnist_relu_9_100.onnx 0.012,1,1,True
30424,,MNIST,0.01,59.0,mnist_relu_9_100.onnx,unsat,0.1585123538970947,979.0,59.0,bab,59.0 mnist_relu_9_100.onnx 0.01,1,1,True
30423,,,0.01,59.0,mnist_relu_9_100.onnx,unsat/sat,1.8078584671020508,259.0,259.0,abcrown,59.0 mnist_relu_9_100.onnx 0.01,1,1,True
30480,,,0.012,59.0,rsl18a_linf01.onnx,unsat,0.229,159.0,,eran,59.0 rsl18a_linf01.onnx 0.012,1,1,True
30482,,MNIST,0.012,59.0,rsl18a_linf01.onnx,unsat,0.1175472736358642,944.0,59.0,bab,59.0 rsl18a_linf01.onnx 0.012,1,1,True
30483,,,0.02,59.0,rsl18a_linf01.onnx,unsat,0.232,159.0,,eran,59.0 rsl18a_linf01.onnx 0.02,1,1,True
30730,,MNIST,0.004,6.0,mnist_net_256_4.onnx,unsat,0.1516866683959961,106.0,6.0,bab,6.0 mnist_net_256_4.onnx 0.004,1,1,True
30740,,MNIST,0.01,6.0,mnist_net_256_4.onnx,unsat,0.1889142990112304,102.0,6.0,bab,6.0 mnist_net_256_4.onnx 0.01,1,1,True
30739,,,0.01,6.0,mnist_net_256_4.onnx,unsat,0.176,506.0,,eran,6.0 mnist_net_256_4.onnx 0.01,1,1,True
30737,,MNIST,0.008,6.0,mnist_net_256_4.onnx,unsat,0.1502993106842041,105.0,6.0,bab,6.0 mnist_net_256_4.onnx 0.008,1,1,True
30736,,,0.008,6.0,mnist_net_256_4.onnx,unsat,0.176,506.0,,eran,6.0 mnist_net_256_4.onnx 0.008,1,1,True
30734,,MNIST,0.005,6.0,mnist_net_256_4.onnx,unsat,0.2733724117279053,106.0,6.0,bab,6.0 mnist_net_256_4.onnx 0.005,1,1,True
30732,,,0.005,6.0,mnist_net_256_4.onnx,unsat,0.175,506.0,,eran,6.0 mnist_net_256_4.onnx 0.005,1,1,True
30729,,,0.004,6.0,mnist_net_256_4.onnx,unsat,0.173,506.0,,eran,6.0 mnist_net_256_4.onnx 0.004,1,1,True
30484,,MNIST,0.02,59.0,rsl18a_linf01.onnx,unsat,0.1162066459655761,795.0,59.0,bab,59.0 rsl18a_linf01.onnx 0.02,1,1,True
30493,,,0.04,59.0,rsl18a_linf01.onnx,unsat,0.236,159.0,,eran,59.0 rsl18a_linf01.onnx 0.04,1,1,True
30492,,MNIST,0.04,59.0,rsl18a_linf01.onnx,unsat,0.1159379482269287,738.0,59.0,bab,59.0 rsl18a_linf01.onnx 0.04,1,1,True
30490,,MNIST,0.03,59.0,rsl18a_linf01.onnx,unsat,0.1360590457916259,733.0,59.0,bab,59.0 rsl18a_linf01.onnx 0.03,1,1,True
30489,,,0.03,59.0,rsl18a_linf01.onnx,unsat,0.233,159.0,,eran,59.0 rsl18a_linf01.onnx 0.03,1,1,True
30487,,MNIST,0.025,59.0,rsl18a_linf01.onnx,unsat,0.1172106266021728,763.0,59.0,bab,59.0 rsl18a_linf01.onnx 0.025,1,1,True
30486,,,0.025,59.0,rsl18a_linf01.onnx,unsat,0.233,159.0,,eran,59.0 rsl18a_linf01.onnx 0.025,1,1,True
30422,,,0.008,59.0,mnist_relu_9_100.onnx,unsat/sat,1.9105823040008545,259.0,259.0,abcrown,59.0 mnist_relu_9_100.onnx 0.008,1,1,True
30418,,,0.005,59.0,mnist_relu_9_100.onnx,unsat/sat,1.866841554641724,259.0,259.0,abcrown,59.0 mnist_relu_9_100.onnx 0.005,1,1,True
30743,,,0.012,6.0,mnist_net_256_4.onnx,unsat,0.178,506.0,,eran,6.0 mnist_net_256_4.onnx 0.012,1,1,True
30417,,MNIST,0.005,59.0,mnist_relu_9_100.onnx,unsat,0.1755156517028808,1015.0,59.0,bab,59.0 mnist_relu_9_100.onnx 0.005,1,1,True
30376,,MNIST,0.02,59.0,mnist_relu_6_100.onnx,unsat,3600.0,793.0,59.0,bab,59.0 mnist_relu_6_100.onnx 0.02,1,1,True
30374,,MNIST,0.012,59.0,mnist_relu_6_100.onnx,unsat,2.9402666091918945,942.0,59.0,bab,59.0 mnist_relu_6_100.onnx 0.012,1,1,True
30372,,,0.012,59.0,mnist_relu_6_100.onnx,unsat/sat,11.785690069198608,59.0,59.0,abcrown,59.0 mnist_relu_6_100.onnx 0.012,1,1,True
30371,,MNIST,0.01,59.0,mnist_relu_6_100.onnx,unsat,1.3368124961853027,978.0,59.0,bab,59.0 mnist_relu_6_100.onnx 0.01,1,1,True
30370,,,0.01,59.0,mnist_relu_6_100.onnx,unsat/sat,1.319843292236328,59.0,59.0,abcrown,59.0 mnist_relu_6_100.onnx 0.01,1,1,True
30368,,MNIST,0.008,59.0,mnist_relu_6_100.onnx,unsat,0.1233251094818115,998.0,59.0,bab,59.0 mnist_relu_6_100.onnx 0.008,1,1,True
30366,,,0.008,59.0,mnist_relu_6_100.onnx,unsat/sat,1.3159685134887695,59.0,59.0,abcrown,59.0 mnist_relu_6_100.onnx 0.008,1,1,True
30365,,,0.005,59.0,mnist_relu_6_100.onnx,unsat/sat,1.3334872722625732,59.0,59.0,abcrown,59.0 mnist_relu_6_100.onnx 0.005,1,1,True
30363,,MNIST,0.005,59.0,mnist_relu_6_100.onnx,unsat,0.1365387439727783,1013.0,59.0,bab,59.0 mnist_relu_6_100.onnx 0.005,1,1,True
30361,,MNIST,0.004,59.0,mnist_relu_6_100.onnx,unsat,0.1392040252685547,1015.0,59.0,bab,59.0 mnist_relu_6_100.onnx 0.004,1,1,True
30360,,,0.004,59.0,mnist_relu_6_100.onnx,unsat/sat,1.3232319355010986,59.0,59.0,abcrown,59.0 mnist_relu_6_100.onnx 0.004,1,1,True
30358,,MNIST,0.04,59.0,mnist_relu_5_100.onnx,unsat,1.3106019496917725,735.0,59.0,bab,59.0 mnist_relu_5_100.onnx 0.04,1,1,True
30354,,MNIST,0.03,59.0,mnist_relu_5_100.onnx,unsat,0.123380422592163,731.0,59.0,bab,59.0 mnist_relu_5_100.onnx 0.03,1,1,True
30353,,MNIST,0.025,59.0,mnist_relu_5_100.onnx,unsat,0.127232551574707,761.0,59.0,bab,59.0 mnist_relu_5_100.onnx 0.025,1,1,True
30349,,MNIST,0.02,59.0,mnist_relu_5_100.onnx,unsat,0.123500108718872,792.0,59.0,bab,59.0 mnist_relu_5_100.onnx 0.02,1,1,True
30385,,,0.04,59.0,mnist_relu_6_100.onnx,unsat/sat,0.010352611541748,59.0,59.0,abcrown,59.0 mnist_relu_6_100.onnx 0.04,1,1,True
30386,,MNIST,0.04,59.0,mnist_relu_6_100.onnx,sat,1.5599753856658936,736.0,59.0,bab,59.0 mnist_relu_6_100.onnx 0.04,1,1,True
30388,,,0.004,59.0,mnist_relu_6_200.onnx,unsat/sat,1.414256572723389,159.0,159.0,abcrown,59.0 mnist_relu_6_200.onnx 0.004,1,1,True
30407,,,0.025,59.0,mnist_relu_6_200.onnx,unsat/sat,0.011815071105957,159.0,159.0,abcrown,59.0 mnist_relu_6_200.onnx 0.025,1,1,True
30415,,,0.004,59.0,mnist_relu_9_100.onnx,unsat/sat,1.8785691261291504,259.0,259.0,abcrown,59.0 mnist_relu_9_100.onnx 0.004,1,1,True
30414,,MNIST,0.004,59.0,mnist_relu_9_100.onnx,unsat,0.1736180782318115,1017.0,59.0,bab,59.0 mnist_relu_9_100.onnx 0.004,1,1,True
30413,,,0.04,59.0,mnist_relu_6_200.onnx,unsat/sat,0.0106098651885986,159.0,159.0,abcrown,59.0 mnist_relu_6_200.onnx 0.04,1,1,True
30412,,MNIST,0.04,59.0,mnist_relu_6_200.onnx,sat,1.327995538711548,737.0,59.0,bab,59.0 mnist_relu_6_200.onnx 0.04,1,1,True
30410,,,0.03,59.0,mnist_relu_6_200.onnx,unsat/sat,0.0107426643371582,159.0,159.0,abcrown,59.0 mnist_relu_6_200.onnx 0.03,1,1,True
30408,,MNIST,0.03,59.0,mnist_relu_6_200.onnx,sat,1.2752583026885986,732.0,59.0,bab,59.0 mnist_relu_6_200.onnx 0.03,1,1,True
30406,,MNIST,0.025,59.0,mnist_relu_6_200.onnx,sat,1.3959763050079346,762.0,59.0,bab,59.0 mnist_relu_6_200.onnx 0.025,1,1,True
30389,,MNIST,0.004,59.0,mnist_relu_6_200.onnx,unsat,0.1699821949005127,1016.0,59.0,bab,59.0 mnist_relu_6_200.onnx 0.004,1,1,True
30404,,,0.02,59.0,mnist_relu_6_200.onnx,unsat/sat,0.0105350017547607,159.0,159.0,abcrown,59.0 mnist_relu_6_200.onnx 0.02,1,1,True
30403,,MNIST,0.02,59.0,mnist_relu_6_200.onnx,sat,1.4657092094421391,794.0,59.0,bab,59.0 mnist_relu_6_200.onnx 0.02,1,1,True
30394,,MNIST,0.008,59.0,mnist_relu_6_200.onnx,unsat,1.7871863842010498,999.0,59.0,bab,59.0 mnist_relu_6_200.onnx 0.008,1,1,True
30393,,,0.008,59.0,mnist_relu_6_200.onnx,unsat/sat,1.3087773323059082,159.0,159.0,abcrown,59.0 mnist_relu_6_200.onnx 0.008,1,1,True
30391,,MNIST,0.005,59.0,mnist_relu_6_200.onnx,unsat,0.1977221965789795,1014.0,59.0,bab,59.0 mnist_relu_6_200.onnx 0.005,1,1,True
30390,,,0.005,59.0,mnist_relu_6_200.onnx,unsat/sat,1.3531811237335205,159.0,159.0,abcrown,59.0 mnist_relu_6_200.onnx 0.005,1,1,True
30742,,MNIST,0.012,6.0,mnist_net_256_4.onnx,unsat,0.2141892910003662,98.0,6.0,bab,6.0 mnist_net_256_4.onnx 0.012,1,1,True
30744,,MNIST,0.02,6.0,mnist_net_256_4.onnx,unsat,0.1842224597930908,78.0,6.0,bab,6.0 mnist_net_256_4.onnx 0.02,1,1,True
30909,,MNIST,0.005,6.0,mnist_relu_6_100.onnx,unsat,0.1516799926757812,114.0,6.0,bab,6.0 mnist_relu_6_100.onnx 0.005,1,1,True
30808,,,0.04,6.0,mnist_nn.onnx,sat,8.983,806.0,,eran,6.0 mnist_nn.onnx 0.04,1,1,True
30852,,MNIST,0.02,6.0,mnist_relu_3_50.onnx,unsat,0.0983271598815918,83.0,6.0,bab,6.0 mnist_relu_3_50.onnx 0.02,1,1,True
30849,,MNIST,0.012,6.0,mnist_relu_3_50.onnx,unsat,0.1070196628570556,103.0,6.0,bab,6.0 mnist_relu_3_50.onnx 0.012,1,1,True
30848,,MNIST,0.01,6.0,mnist_relu_3_50.onnx,unsat,0.1028447151184082,107.0,6.0,bab,6.0 mnist_relu_3_50.onnx 0.01,1,1,True
30844,,MNIST,0.008,6.0,mnist_relu_3_50.onnx,unsat,0.0869622230529785,110.0,6.0,bab,6.0 mnist_relu_3_50.onnx 0.008,1,1,True
30842,,MNIST,0.005,6.0,mnist_relu_3_50.onnx,unsat,0.0964913368225097,111.0,6.0,bab,6.0 mnist_relu_3_50.onnx 0.005,1,1,True
30839,,MNIST,0.004,6.0,mnist_relu_3_50.onnx,unsat,0.0883786678314209,111.0,6.0,bab,6.0 mnist_relu_3_50.onnx 0.004,1,1,True
30835,,MNIST,0.04,6.0,mnist_relu_3_100.onnx,sat,1.241605520248413,82.0,6.0,bab,6.0 mnist_relu_3_100.onnx 0.04,1,1,True
30832,,MNIST,0.03,6.0,mnist_relu_3_100.onnx,unsat,186.5371854305268,77.0,6.0,bab,6.0 mnist_relu_3_100.onnx 0.03,1,1,True
30828,,MNIST,0.025,6.0,mnist_relu_3_100.onnx,unsat,5.069230318069458,81.0,6.0,bab,6.0 mnist_relu_3_100.onnx 0.025,1,1,True
30827,,MNIST,0.02,6.0,mnist_relu_3_100.onnx,unsat,1.3570268154144287,82.0,6.0,bab,6.0 mnist_relu_3_100.onnx 0.02,1,1,True
30822,,MNIST,0.012,6.0,mnist_relu_3_100.onnx,unsat,0.098388671875,102.0,6.0,bab,6.0 mnist_relu_3_100.onnx 0.012,1,1,True
30819,,MNIST,0.01,6.0,mnist_relu_3_100.onnx,unsat,0.1220614910125732,106.0,6.0,bab,6.0 mnist_relu_3_100.onnx 0.01,1,1,True
30816,,MNIST,0.008,6.0,mnist_relu_3_100.onnx,unsat,0.0962555408477783,109.0,6.0,bab,6.0 mnist_relu_3_100.onnx 0.008,1,1,True
30813,,MNIST,0.005,6.0,mnist_relu_3_100.onnx,unsat,0.0933279991149902,110.0,6.0,bab,6.0 mnist_relu_3_100.onnx 0.005,1,1,True
30812,,MNIST,0.004,6.0,mnist_relu_3_100.onnx,unsat,0.1247327327728271,110.0,6.0,bab,6.0 mnist_relu_3_100.onnx 0.004,1,1,True
30855,,MNIST,0.025,6.0,mnist_relu_3_50.onnx,unsat,1.3685386180877686,82.0,6.0,bab,6.0 mnist_relu_3_50.onnx 0.025,1,1,True
30860,,MNIST,0.03,6.0,mnist_relu_3_50.onnx,unsat,2.1368744373321533,78.0,6.0,bab,6.0 mnist_relu_3_50.onnx 0.03,1,1,True
30861,,MNIST,0.04,6.0,mnist_relu_3_50.onnx,sat,6.328214883804321,83.0,6.0,bab,6.0 mnist_relu_3_50.onnx 0.04,1,1,True
30890,,MNIST,0.01,6.0,mnist_relu_5_100.onnx,unsat,0.177131175994873,109.0,6.0,bab,6.0 mnist_relu_5_100.onnx 0.01,1,1,True
30906,,,0.004,6.0,mnist_relu_6_100.onnx,unsat/sat,1.3258850574493408,6.0,6.0,abcrown,6.0 mnist_relu_6_100.onnx 0.004,1,1,True
30903,,MNIST,0.04,6.0,mnist_relu_5_100.onnx,unsat,0.135505199432373,84.0,6.0,bab,6.0 mnist_relu_5_100.onnx 0.04,1,1,True
30902,,MNIST,0.03,6.0,mnist_relu_5_100.onnx,unsat,0.1260161399841308,79.0,6.0,bab,6.0 mnist_relu_5_100.onnx 0.03,1,1,True
30898,,MNIST,0.025,6.0,mnist_relu_5_100.onnx,unsat,0.1477518081665039,84.0,6.0,bab,6.0 mnist_relu_5_100.onnx 0.025,1,1,True
30894,,MNIST,0.02,6.0,mnist_relu_5_100.onnx,unsat,0.2321541309356689,84.0,6.0,bab,6.0 mnist_relu_5_100.onnx 0.02,1,1,True
30891,,MNIST,0.012,6.0,mnist_relu_5_100.onnx,unsat,0.1224162578582763,104.0,6.0,bab,6.0 mnist_relu_5_100.onnx 0.012,1,1,True
30887,,MNIST,0.008,6.0,mnist_relu_5_100.onnx,unsat,0.1224677562713623,112.0,6.0,bab,6.0 mnist_relu_5_100.onnx 0.008,1,1,True
30865,,MNIST,0.004,6.0,mnist_relu_4_1024.onnx,unsat,0.5216281414031982,112.0,6.0,bab,6.0 mnist_relu_4_1024.onnx 0.004,1,1,True
30883,,MNIST,0.005,6.0,mnist_relu_5_100.onnx,unsat,0.1303412914276123,113.0,6.0,bab,6.0 mnist_relu_5_100.onnx 0.005,1,1,True
30880,,MNIST,0.004,6.0,mnist_relu_5_100.onnx,unsat,0.1230764389038086,113.0,6.0,bab,6.0 mnist_relu_5_100.onnx 0.004,1,1,True
30876,,MNIST,0.025,6.0,mnist_relu_4_1024.onnx,unsat,3094.371295928955,83.0,6.0,bab,6.0 mnist_relu_4_1024.onnx 0.025,1,1,True
30875,,MNIST,0.01,6.0,mnist_relu_4_1024.onnx,unsat,0.521728515625,108.0,6.0,bab,6.0 mnist_relu_4_1024.onnx 0.01,1,1,True
30871,,MNIST,0.008,6.0,mnist_relu_4_1024.onnx,unsat,0.5180447101593018,111.0,6.0,bab,6.0 mnist_relu_4_1024.onnx 0.008,1,1,True
30869,,MNIST,0.005,6.0,mnist_relu_4_1024.onnx,unsat,0.5218446254730225,112.0,6.0,bab,6.0 mnist_relu_4_1024.onnx 0.005,1,1,True
30809,,MNIST,0.04,6.0,mnist_nn.onnx,sat,1.0775325298309326,81.0,6.0,bab,6.0 mnist_nn.onnx 0.04,1,1,True
30806,,,0.03,6.0,mnist_nn.onnx,sat,7.727,806.0,,eran,6.0 mnist_nn.onnx 0.03,1,1,True
30745,,,0.02,6.0,mnist_net_256_4.onnx,unsat,0.184,506.0,,eran,6.0 mnist_net_256_4.onnx 0.02,1,1,True
30804,,MNIST,0.03,6.0,mnist_nn.onnx,sat,1.0808038711547852,76.0,6.0,bab,6.0 mnist_nn.onnx 0.03,1,1,True
30770,,MNIST,0.012,6.0,mnist_net_256_6.onnx,unsat,0.1999204158782959,100.0,6.0,bab,6.0 mnist_net_256_6.onnx 0.012,1,1,True
30768,,,0.012,6.0,mnist_net_256_6.onnx,unsat,0.386,206.0,,eran,6.0 mnist_net_256_6.onnx 0.012,1,1,True
30766,,MNIST,0.01,6.0,mnist_net_256_6.onnx,unsat,0.1959822177886963,104.0,6.0,bab,6.0 mnist_net_256_6.onnx 0.01,1,1,True
30765,,,0.01,6.0,mnist_net_256_6.onnx,unsat,0.384,206.0,,eran,6.0 mnist_net_256_6.onnx 0.01,1,1,True
30763,,MNIST,0.008,6.0,mnist_net_256_6.onnx,unsat,0.2138662338256836,107.0,6.0,bab,6.0 mnist_net_256_6.onnx 0.008,1,1,True
30762,,,0.008,6.0,mnist_net_256_6.onnx,unsat,0.409,206.0,,eran,6.0 mnist_net_256_6.onnx 0.008,1,1,True
30761,,,0.005,6.0,mnist_net_256_6.onnx,unsat,0.409,206.0,,eran,6.0 mnist_net_256_6.onnx 0.005,1,1,True
30759,,MNIST,0.005,6.0,mnist_net_256_6.onnx,unsat,0.3000521659851074,108.0,6.0,bab,6.0 mnist_net_256_6.onnx 0.005,1,1,True
30758,,,0.004,6.0,mnist_net_256_6.onnx,unsat,0.384,206.0,,eran,6.0 mnist_net_256_6.onnx 0.004,1,1,True
30756,,MNIST,0.004,6.0,mnist_net_256_6.onnx,unsat,0.2037353515625,108.0,6.0,bab,6.0 mnist_net_256_6.onnx 0.004,1,1,True
30753,,MNIST,0.04,6.0,mnist_net_256_4.onnx,unsat,3573.559635639191,78.0,6.0,bab,6.0 mnist_net_256_4.onnx 0.04,1,1,True
30752,,,0.03,6.0,mnist_net_256_4.onnx,unsat,105.624,506.0,,eran,6.0 mnist_net_256_4.onnx 0.03,1,1,True
30750,,MNIST,0.03,6.0,mnist_net_256_4.onnx,unsat,3557.0765373706818,73.0,6.0,bab,6.0 mnist_net_256_4.onnx 0.03,1,1,True
30749,,,0.025,6.0,mnist_net_256_4.onnx,unsat,0.213,506.0,,eran,6.0 mnist_net_256_4.onnx 0.025,1,1,True
30747,,MNIST,0.025,6.0,mnist_net_256_4.onnx,unsat,0.1596426963806152,77.0,6.0,bab,6.0 mnist_net_256_4.onnx 0.025,1,1,True
30772,,MNIST,0.02,6.0,mnist_net_256_6.onnx,unsat,3593.013162136078,80.0,6.0,bab,6.0 mnist_net_256_6.onnx 0.02,1,1,True
30775,,MNIST,0.025,6.0,mnist_net_256_6.onnx,unsat,3585.3083081245422,79.0,6.0,bab,6.0 mnist_net_256_6.onnx 0.025,1,1,True
30777,,MNIST,0.03,6.0,mnist_net_256_6.onnx,unsat,3591.3409461975098,75.0,6.0,bab,6.0 mnist_net_256_6.onnx 0.03,1,1,True
30794,,,0.01,6.0,mnist_nn.onnx,sat,3.819,806.0,,eran,6.0 mnist_nn.onnx 0.01,1,1,True
30803,,,0.025,6.0,mnist_nn.onnx,sat,6.492,806.0,,eran,6.0 mnist_nn.onnx 0.025,1,1,True
30802,,MNIST,0.025,6.0,mnist_nn.onnx,sat,1.1211216449737549,80.0,6.0,bab,6.0 mnist_nn.onnx 0.025,1,1,True
30800,,MNIST,0.02,6.0,mnist_nn.onnx,sat,1.251883029937744,81.0,6.0,bab,6.0 mnist_nn.onnx 0.02,1,1,True
30799,,,0.02,6.0,mnist_nn.onnx,sat,7.13,806.0,,eran,6.0 mnist_nn.onnx 0.02,1,1,True
30796,,MNIST,0.012,6.0,mnist_nn.onnx,sat,1.1274628639221191,101.0,6.0,bab,6.0 mnist_nn.onnx 0.012,1,1,True
30795,,,0.012,6.0,mnist_nn.onnx,sat,4.869,806.0,,eran,6.0 mnist_nn.onnx 0.012,1,1,True
30792,,MNIST,0.01,6.0,mnist_nn.onnx,sat,1.1712348461151123,105.0,6.0,bab,6.0 mnist_nn.onnx 0.01,1,1,True
30781,,MNIST,0.04,6.0,mnist_net_256_6.onnx,sat,1.600294589996338,80.0,6.0,bab,6.0 mnist_net_256_6.onnx 0.04,1,1,True
30791,,,0.008,6.0,mnist_nn.onnx,sat,3.651,806.0,,eran,6.0 mnist_nn.onnx 0.008,1,1,True
30789,,MNIST,0.008,6.0,mnist_nn.onnx,sat,1.1623437404632568,108.0,6.0,bab,6.0 mnist_nn.onnx 0.008,1,1,True
30787,,MNIST,0.005,6.0,mnist_nn.onnx,sat,1.1406044960021973,109.0,6.0,bab,6.0 mnist_nn.onnx 0.005,1,1,True
30786,,,0.005,6.0,mnist_nn.onnx,sat,4.263,806.0,,eran,6.0 mnist_nn.onnx 0.005,1,1,True
30785,,,0.004,6.0,mnist_nn.onnx,sat,4.0,806.0,,eran,6.0 mnist_nn.onnx 0.004,1,1,True
30784,,MNIST,0.004,6.0,mnist_nn.onnx,sat,1.1945061683654783,109.0,6.0,bab,6.0 mnist_nn.onnx 0.004,1,1,True
30345,,MNIST,0.012,59.0,mnist_relu_5_100.onnx,unsat,0.1258847713470459,941.0,59.0,bab,59.0 mnist_relu_5_100.onnx 0.012,1,1,True
30342,,MNIST,0.01,59.0,mnist_relu_5_100.onnx,unsat,0.145073652267456,977.0,59.0,bab,59.0 mnist_relu_5_100.onnx 0.01,1,1,True
30340,,MNIST,0.008,59.0,mnist_relu_5_100.onnx,unsat,0.1222705841064453,997.0,59.0,bab,59.0 mnist_relu_5_100.onnx 0.008,1,1,True
29857,,,0.01,58.0,mnist_relu_6_200.onnx,unsat/sat,1.2920377254486084,158.0,158.0,abcrown,58.0 mnist_relu_6_200.onnx 0.01,1,1,True
29898,,,0.04,58.0,mnist_relu_9_100.onnx,unsat/sat,3600.0,258.0,258.0,abcrown,58.0 mnist_relu_9_100.onnx 0.04,1,1,True
29896,,,0.03,58.0,mnist_relu_9_100.onnx,unsat/sat,3600.0,258.0,258.0,abcrown,58.0 mnist_relu_9_100.onnx 0.03,1,1,True
29888,,,0.012,58.0,mnist_relu_9_100.onnx,unsat/sat,1.853977918624878,258.0,258.0,abcrown,58.0 mnist_relu_9_100.onnx 0.012,1,1,True
29887,,MNIST,0.012,58.0,mnist_relu_9_100.onnx,unsat,0.1763663291931152,928.0,58.0,bab,58.0 mnist_relu_9_100.onnx 0.012,1,1,True
29885,,,0.01,58.0,mnist_relu_9_100.onnx,unsat/sat,1.80790376663208,258.0,258.0,abcrown,58.0 mnist_relu_9_100.onnx 0.01,1,1,True
29883,,MNIST,0.01,58.0,mnist_relu_9_100.onnx,unsat,0.182053804397583,964.0,58.0,bab,58.0 mnist_relu_9_100.onnx 0.01,1,1,True
29882,,,0.008,58.0,mnist_relu_9_100.onnx,unsat/sat,1.905147075653076,258.0,258.0,abcrown,58.0 mnist_relu_9_100.onnx 0.008,1,1,True
29881,,MNIST,0.008,58.0,mnist_relu_9_100.onnx,unsat,0.1649146080017089,984.0,58.0,bab,58.0 mnist_relu_9_100.onnx 0.008,1,1,True
29878,,,0.005,58.0,mnist_relu_9_100.onnx,unsat/sat,1.863835096359253,258.0,258.0,abcrown,58.0 mnist_relu_9_100.onnx 0.005,1,1,True
29877,,MNIST,0.005,58.0,mnist_relu_9_100.onnx,unsat,0.1573700904846191,998.0,58.0,bab,58.0 mnist_relu_9_100.onnx 0.005,1,1,True
29875,,MNIST,0.004,58.0,mnist_relu_9_100.onnx,unsat,0.1648097038269043,1000.0,58.0,bab,58.0 mnist_relu_9_100.onnx 0.004,1,1,True
29874,,,0.004,58.0,mnist_relu_9_100.onnx,unsat/sat,1.892905712127685,258.0,258.0,abcrown,58.0 mnist_relu_9_100.onnx 0.004,1,1,True
29871,,,0.04,58.0,mnist_relu_6_200.onnx,unsat/sat,3600.0,158.0,158.0,abcrown,58.0 mnist_relu_6_200.onnx 0.04,1,1,True
29869,,,0.03,58.0,mnist_relu_6_200.onnx,unsat/sat,3600.0,158.0,158.0,abcrown,58.0 mnist_relu_6_200.onnx 0.03,1,1,True
29860,,MNIST,0.012,58.0,mnist_relu_6_200.onnx,unsat,0.2495250701904297,927.0,58.0,bab,58.0 mnist_relu_6_200.onnx 0.012,1,1,True
29929,,MNIST,0.004,58.0,rsl18a_linf01.onnx,unsat,0.1401925086975097,1002.0,58.0,bab,58.0 rsl18a_linf01.onnx 0.004,1,1,True
29930,,,0.004,58.0,rsl18a_linf01.onnx,unsat,0.363,158.0,,eran,58.0 rsl18a_linf01.onnx 0.004,1,1,True
29931,,,0.005,58.0,rsl18a_linf01.onnx,unsat,0.357,158.0,,eran,58.0 rsl18a_linf01.onnx 0.005,1,1,True
29944,,MNIST,0.02,58.0,rsl18a_linf01.onnx,unsat,0.1191492080688476,781.0,58.0,bab,58.0 rsl18a_linf01.onnx 0.02,1,1,True
29954,,MNIST,0.04,58.0,rsl18a_linf01.onnx,unsat,0.1158227920532226,724.0,58.0,bab,58.0 rsl18a_linf01.onnx 0.04,1,1,True
29953,,,0.04,58.0,rsl18a_linf01.onnx,unsat,0.377,158.0,,eran,58.0 rsl18a_linf01.onnx 0.04,1,1,True
29951,,,0.03,58.0,rsl18a_linf01.onnx,unsat,0.369,158.0,,eran,58.0 rsl18a_linf01.onnx 0.03,1,1,True
